Hole,,MnPS3,,FePS3,,NiPS3,,CrPS4,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,
670,45.40716553,670,0.5127729774,670,2.233425617,670,2.24838686,670,1.35692656,
668,45.42523193,668,0.5095304847,668,2.322651148,668,2.183348179,668,1.324271917,
666,45.38127899,666,0.5123990178,666,2.406502008,666,2.136502981,666,1.287163377,
664,45.50205994,664,0.512742281,664,2.492928028,664,2.069521427,664,1.270169854,
662,45.69629288,662,0.5144891143,662,2.57635498,662,2.003515005,662,1.286082625,
660,45.92670822,660,0.5125600696,660,2.648262262,660,1.934625149,660,1.295322418,
658,46.00761795,658,0.5088456273,658,2.720219374,658,1.864921808,658,1.307083845,
656,45.93338013,656,0.5100043416,656,2.771769047,656,1.823879361,656,1.301300168,
654,45.32056427,654,0.5038990378,654,2.803482771,654,1.782309055,654,1.256482244,
652,44.62309265,652,0.4994395971,652,2.795690775,652,1.748795748,652,1.20622921,
650,43.77963638,650,0.4906501174,650,2.758946896,650,1.705458045,650,1.157351136,
648,43.02603912,648,0.4861211777,648,2.708333969,648,1.647844672,648,1.135638118,
646,42.52822876,646,0.4768635631,646,2.635361195,646,1.585696101,646,1.137853146,
644,42.27591705,644,0.4649123549,644,2.551566601,644,1.530553222,644,1.142534137,
642,42.0278244,642,0.4588488936,642,2.472894192,642,1.477694869,642,1.147917151,
640,41.58141327,640,0.4522512257,640,2.38999033,640,1.44505477,640,1.128049016,
638,40.73231888,638,0.4430761039,638,2.307658195,638,1.417361736,638,1.081255674,
636,39.75050735,636,0.4382689893,636,2.221212387,636,1.385004878,636,1.036773205,
634,38.83837128,634,0.4316222966,634,2.13429141,634,1.349645615,634,1.002935648,
632,38.26456833,632,0.4246843159,632,2.03481102,632,1.302839994,632,0.9850940704,
630,37.99195099,630,0.4229243398,630,1.94891727,630,1.251796246,630,0.998362422,
628,37.66426468,628,0.4224085808,628,1.882097125,628,1.212119699,628,1.000285625,
626,37.26853943,626,0.4167135954,626,1.827200174,626,1.178551793,626,1.000387549,
624,36.85529709,624,0.4135209918,624,1.759980679,624,1.151680112,624,0.9660379291,
622,36.26295471,622,0.4142316878,622,1.661748052,622,1.129489064,622,0.9245319963,
620,35.65307617,620,0.4113343656,620,1.54597652,620,1.109862566,620,0.8802012801,
618,35.05254745,618,0.4101991653,618,1.43535018,618,1.086946011,618,0.8457084894,
616,34.71923065,616,0.4102486968,616,1.341953039,616,1.05308497,616,0.834438324,
614,34.56349564,614,0.4119517803,614,1.24960196,614,1.023198605,614,0.8312381506,
612,34.40088654,612,0.4089793563,612,1.166466713,612,0.9933302402,612,0.821534276,
610,34.19701385,610,0.4135635197,610,1.079630613,610,0.9739069939,610,0.8022290468,
608,33.86536789,608,0.4191520214,608,1.009784818,608,0.9712439775,608,0.7692167759,
606,33.37202835,606,0.4159495831,606,0.9357078671,606,0.9658311605,606,0.7286794186,
604,33.01472473,604,0.4246047139,604,0.870757997,604,0.9602364302,604,0.6927325726,
602,32.9092598,602,0.4227893949,602,0.8054026365,602,0.9484678507,602,0.6713254452,
600,33.13055801,600,0.4255771637,600,0.7457385063,600,0.9227244854,600,0.6718608141,
