Hole,,MnPS3,,CrPS4,,NiPS3,,FePS3,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,
788,305.5329285,788,134.8087769,788,102.3795471,788,147.8718719,788,89.53450012,
787,304.7446289,787,135.2801971,787,101.6851425,787,148.8024902,787,89.07146454,
786,304.6333923,786,136.8983002,786,101.086792,786,148.6048431,786,88.21329498,
785,304.3200378,785,137.3197784,785,99.71047974,785,148.0120544,785,87.13037872,
784,303.8050537,784,135.7648315,784,98.78135681,784,146.6823883,784,86.5319519,
783,303.4080505,783,135.4189148,783,98.41509247,783,145.378952,783,86.07089233,
782,304.2379761,782,136.7976379,782,98.16173553,782,144.7677307,782,85.89469147,
781,303.8684387,781,135.8739014,781,97.97663116,781,144.5051575,781,85.42985535,
780,303.2137756,780,134.8938446,780,97.18225098,780,144.7872467,780,85.10626221,
779,302.9778137,779,134.7890625,779,96.5025177,779,144.0968781,779,84.65810394,
778,302.9550781,778,135.8420258,778,95.41706085,778,142.8275146,778,83.52735138,
777,302.2137756,777,135.5166931,777,94.70799255,777,141.3520203,777,83.14189148,
776,302.4835815,776,134.3603668,776,94.11851501,776,139.6705017,776,82.68473053,
775,302.3636169,775,135.2201233,775,94.0723114,775,138.9242706,775,82.49097443,
774,301.9979858,774,136.1052704,774,93.59014893,774,138.1664581,774,82.36902618,
773,301.7315979,773,134.5564575,773,93.41612244,773,139.1054077,773,81.96678925,
772,301.8101196,772,132.420929,772,92.45825195,772,138.4957428,772,81.61806488,
771,301.2803955,771,133.2571564,771,91.64692688,771,137.2241974,771,80.77407837,
770,300.2748108,770,135.6727905,770,90.81373596,770,135.7218933,770,80.35171509,
769,300.1911316,769,136.025589,769,90.33811188,769,133.5669098,769,80.01174927,
768,300.6770935,768,133.5653534,768,90.33317566,768,132.2887573,768,79.89411163,
767,300.3994141,767,132.5659332,767,90.39365387,767,131.480011,767,79.94285583,
766,299.6582947,766,133.2558594,766,89.84724426,766,131.6124573,766,79.39768982,
765,299.1998291,765,132.6797638,765,89.30501556,765,130.7437897,765,79.1926651,
764,298.2788391,764,132.8075867,764,88.31161499,764,129.2005615,764,78.47831726,
763,297.7749939,763,133.5450439,763,87.39785767,763,127.3757935,763,78.02196503,
762,297.9330139,762,134.2910004,762,87.10094452,762,125.3718109,762,77.94211578,
761,297.5596924,761,132.4568329,761,87.00551605,761,124.5830688,761,77.82894897,
760,296.3458862,760,130.2109528,760,86.60215759,760,123.2827988,760,77.45052338,
759,296.6586914,759,131.1481323,759,86.05976868,759,123.7826691,759,77.40098572,
758,296.3644714,758,132.6787415,758,85.62581635,758,123.1305008,758,77.24365234,
757,294.8653564,757,131.4600677,757,84.73907471,757,122.1743851,757,76.52246094,
756,294.0610962,756,130.0695038,756,83.59156036,756,120.7409134,756,75.98362732,
755,293.8803101,755,130.4875946,755,83.19417572,755,118.7596436,755,75.67127228,
754,292.9291077,754,131.4280701,754,82.88611603,754,117.6618347,754,75.75185394,
753,293.276886,753,129.9066925,753,82.80069733,753,116.5077591,753,75.7355423,
752,291.598175,752,128.7287903,752,81.94738007,752,116.4751053,752,75.23796844,
751,291.1512756,751,128.5144501,751,81.4510498,751,115.4628067,751,74.90826416,
750,290.2849426,750,128.4777222,750,80.59901428,750,114.068306,750,74.30818939,
749,288.9596558,749,127.5594101,749,79.62424469,749,112.0760956,749,73.76900482,
748,287.9333191,748,128.4247742,748,78.98403931,748,109.5784149,748,73.45162964,
747,287.8512268,747,128.7026825,747,78.83214569,747,108.2578278,747,73.18196869,
746,286.9197388,746,126.2907257,746,78.4912262,746,107.1057816,746,73.08460999,
745,286.0961304,745,124.1239929,745,78.04400635,745,107.0493088,745,72.85364532,
744,284.9741516,744,124.770752,744,77.34798431,744,106.1526566,744,72.3993988,
743,283.7652588,743,126.101181,743,76.65986633,743,105.3098068,743,71.91727448,
742,282.7771301,742,125.1024399,742,75.69328308,742,104.3017502,742,71.19343567,
741,282.2073364,741,123.6349945,741,75.15760803,741,102.1983948,741,70.96213531,
740,281.2967834,740,123.9106445,740,74.76589203,740,101.2302246,740,70.59358215,
739,281.2126465,739,123.5091705,739,74.92949677,739,100.452713,739,70.73995972,
738,280.776062,738,122.2058258,738,74.72505188,738,100.2637405,738,70.53977966,
737,280.1387024,737,122.2492905,737,74.16647339,737,99.88513947,737,70.11379242,
736,279.2749023,736,122.0465698,736,73.74078369,736,99.0993576,736,69.72491455,
735,278.3728638,735,121.6100922,735,72.86430359,735,98.02069092,735,69.3536911,
734,277.8692017,734,121.6485367,734,72.80931091,734,96.41980743,734,69.1902771,
733,277.787384,733,122.6560211,733,72.4174881,733,95.56109619,733,69.01560211,
732,277.3341064,732,121.8001633,732,72.5749588,732,95.23363495,732,69.1218338,
731,277.3067627,731,119.4063339,731,72.50125122,731,95.45913696,731,69.03993988,
730,276.7426147,730,119.5412979,730,72.24067688,730,95.43251038,730,68.73021698,
729,275.8817139,729,120.766983,729,71.89073181,729,94.95541382,729,68.51522827,
728,275.0896606,728,120.9285126,728,71.10453796,728,94.43048859,728,67.93715668,
727,274.8361206,727,120.0156326,727,70.86470795,727,93.16244507,727,67.71663666,
726,274.9046326,726,119.9057617,726,70.71348572,726,92.47416687,726,67.76664734,
725,274.762207,725,119.2661057,725,71.04157257,725,92.12691498,725,67.81446075,
724,274.7476196,724,117.9703979,724,70.94223022,724,92.22606659,724,67.70315552,
723,274.0559692,723,118.2955246,723,70.63434601,723,92.40478516,723,67.42960358,
722,272.6863098,722,118.2031174,722,70.23332977,722,91.9371109,722,66.94634247,
721,272.2680664,721,117.4847946,721,69.61088562,721,91.49658966,721,66.54751587,
720,272.1804504,720,117.0547028,720,69.3228302,720,90.46328735,720,66.25648499,
719,271.0354919,719,117.9787979,719,69.22644043,719,89.5789032,719,66.17696381,
718,270.9737854,718,116.7307358,718,69.38392639,718,89.26610565,718,66.09942627,
717,270.3932495,717,114.6174088,717,69.31920624,717,89.10523987,717,65.93515015,
716,269.4565735,716,114.7114716,716,68.91674042,716,89.49926758,716,65.65272522,
715,269.333252,715,114.6314468,715,68.68322754,715,88.84381866,715,65.31349945,
714,267.9105225,714,114.5325394,714,67.89353943,714,88.28986359,714,64.67622375,
713,266.402832,713,114.1390533,713,67.6594162,713,87.06723022,713,64.3600235,
712,266.5306702,712,113.6958694,712,67.44904327,712,85.92165375,712,64.14867401,
711,265.6062927,711,112.5367126,711,67.64658356,711,85.59962463,711,64.09684753,
710,265.1130676,710,111.4463348,710,67.45617676,710,85.45700073,710,63.92761612,
709,264.506958,709,111.4110107,709,67.26041412,709,85.36133575,709,63.60204697,
708,263.4546509,708,110.0372467,708,66.83079529,708,84.89608002,708,63.27497864,
707,262.5375061,707,109.7345123,707,66.14962006,707,84.28890991,707,62.6665535,
706,261.7867126,706,110.2802277,706,65.85315704,706,83.24436951,706,62.35657501,
705,261.0506592,705,109.8822327,705,65.68349457,705,82.40777588,705,62.11772156,
704,260.7530212,704,108.0837097,704,65.95718384,704,81.96199799,704,62.0194664,
703,260.3343506,703,107.1551819,703,65.88748169,703,81.89389038,703,61.92333221,
702,259.9246826,702,107.259079,702,65.62439728,702,82.05776215,702,61.71529388,
701,259.4176025,701,106.5497665,701,65.63519287,701,81.82707214,701,61.42489243,
700,259.1494446,700,106.4021606,700,65.15436554,700,81.50506592,700,61.08047485,
699,258.5873718,699,106.4727325,699,64.97457886,699,80.92642212,699,60.85110855,
698,258.7617493,698,106.0283813,698,65.11798859,698,80.33431244,698,60.67251587,
697,258.8059998,697,106.0128098,697,65.65179443,697,80.15778351,697,60.94219589,
696,259.0207825,696,105.7570114,696,65.80414581,696,80.56808472,696,60.97452164,
695,259.6489563,695,104.370842,695,65.98004913,695,81.26718903,695,60.99304962,
694,259.5739746,694,104.5882263,694,66.16171265,694,81.54530334,694,60.87483597,
693,259.6469727,693,105.7142944,693,66.09919739,693,81.89929962,693,60.75909042,
692,260.3724976,692,105.9000702,692,66.08260345,692,81.63822937,692,60.6744957,
691,260.6167908,691,105.350914,691,66.44425964,691,81.27355194,691,60.85847473,
690,261.5148315,690,105.2603149,690,67.08388519,690,81.70794678,690,60.98394394,
689,262.1655579,689,104.8706512,689,67.71139526,689,82.14092255,689,61.31279373,
688,262.8304138,688,104.6938553,688,68.06791687,688,83.30861664,688,61.44146729,
687,263.0529785,687,104.8409348,687,68.32452393,687,83.66912079,687,61.36818695,
686,263.4772949,686,104.8757935,686,68.25667572,686,83.78359985,686,61.15748215,
685,263.4440613,685,104.9896851,685,68.33560944,685,83.64939117,685,61.195858,
684,263.9575806,684,105.5349197,684,68.8039856,684,83.01882935,684,61.17783356,
683,264.3865662,683,105.307045,683,69.40332031,683,83.04921722,683,61.33552933,
682,264.6750793,682,103.9471054,682,70.0164032,682,83.01833344,682,61.43357086,
681,264.656189,681,103.6865387,681,70.2745285,681,83.63837433,681,61.36330414,
680,264.5713196,680,103.7655716,680,70.46330261,680,83.36278534,680,61.27946472,
679,263.4699707,679,103.4833527,679,70.27188873,679,82.98604584,679,60.76870728,
678,262.8499756,678,103.4740448,678,70.11158752,678,82.19746399,678,60.59580994,
677,262.5023193,677,102.863945,677,70.27319336,677,81.02246857,677,60.21012497,
676,261.9526978,676,102.5458832,676,70.45605469,676,80.27158356,676,60.11894226,
675,261.0093994,675,101.5221252,675,70.89812469,675,79.70194244,675,59.93071365,
674,260.2272034,674,100.2272491,674,71.06324005,674,79.72997284,674,59.76115417,
673,259.3431396,673,99.666008,673,70.94419861,673,79.1809845,673,59.45439911,
672,258.5921326,672,99.75737762,672,70.80121613,672,78.5104599,672,58.99552536,
671,258.4105835,671,99.97492218,671,70.6902771,671,77.88210297,671,58.70183182,
670,258.9269714,670,99.5397644,670,71.09414673,670,76.83145142,670,58.71131516,
669,260.2829895,669,99.56246185,669,71.89120483,669,76.56510162,669,58.94945908,
668,261.5682983,668,99.65480804,668,72.94303131,668,76.57888031,668,59.31168747,
667,262.7005005,667,99.61301422,667,73.55274963,667,77.13411713,667,59.54337692,
666,263.7348022,666,99.64899445,666,74.16225433,666,77.33551788,666,59.74071121,
665,264.5920105,665,100.0981216,665,74.53384399,665,77.23139191,665,59.68328094,
664,265.410675,664,101.1980743,664,74.61393738,664,76.92205811,664,59.55916595,
663,265.9409485,663,101.3349533,663,75.12167358,663,76.08577728,663,59.65436554,
662,266.6331482,662,100.8674011,662,75.76694489,662,75.69385529,662,59.77038574,
661,267.1303711,661,100.6288528,661,76.57505035,661,75.510849,661,59.89816666,
660,267.2068787,660,100.2462845,660,76.88381958,660,75.79335022,660,59.75101089,
659,267.1160583,659,99.9754715,659,77.05995178,659,75.71622467,659,59.63185501,
658,266.3530884,658,99.76650238,658,77.00820923,658,75.2338028,658,59.30847549,
657,266.0737915,657,100.1508865,657,76.7778244,657,74.6599884,657,58.88957214,
656,265.3892517,656,100.1381607,656,76.75306702,656,73.44696808,656,58.7577095,
655,265.3649902,655,99.74480438,655,77.11112213,655,72.98127747,655,58.50115967,
654,264.9297485,654,98.90723419,654,77.68035889,654,72.58226776,654,58.55311203,
653,264.6775513,653,98.54116821,653,77.85904694,653,72.51402283,653,58.36487961,
652,264.0264893,652,98.37745667,652,77.86398315,652,72.38308716,652,57.97053146,
651,263.1196289,651,97.95618439,651,77.75011444,651,71.80870819,651,57.59693909,
650,262.0776978,650,98.27731323,650,77.3041153,650,71.25427246,650,57.07744217,
649,261.1239929,649,98.23629761,649,77.27632141,649,69.99452972,649,56.72339249,
648,260.7784424,648,97.73239136,648,77.43574524,648,69.29218292,648,56.43826675,
647,259.8705139,647,97.23458862,647,77.98039246,647,68.7738266,647,56.28394318,
646,259.1413574,646,96.42919922,646,78.12672424,646,68.6962738,646,55.94816971,
645,258.4665527,645,96.28472137,645,77.99746704,645,68.47431946,645,55.55615234,
644,257.1462097,644,96.27997589,644,77.62016296,644,67.80918121,644,55.07849884,
643,255.9461823,643,96.34385681,643,76.96567535,643,67.1268692,643,54.42457199,
642,255.0260773,642,96.29995728,642,76.65665436,642,65.93919373,642,53.98015213,
641,254.2738495,641,96.05660248,641,76.50815582,641,65.09832764,641,53.62758636,
640,253.5663605,640,95.55024719,640,76.86738586,640,64.55184937,640,53.38877487,
639,252.9220581,639,94.91706085,639,76.76184082,639,64.31994629,639,53.04547501,
638,252.0128479,638,94.87364197,638,76.46936798,638,64.0787735,638,52.62514877,
637,251.0611725,637,94.76135254,637,76.08579254,637,63.49998093,637,52.01856995,
636,250.0301056,636,95.10515594,636,75.30729675,636,62.80062103,636,51.42033005,
635,249.0704956,635,95.33890533,635,74.8536377,635,61.735672,635,50.92805099,
634,248.3536072,634,95.2032547,634,74.63431549,634,60.9306221,634,50.51455688,
633,247.9839783,633,94.81226349,633,74.8115387,633,60.35459518,633,50.31592941,
632,247.3196106,632,94.35984802,632,74.71440125,632,60.15853119,632,49.87210464,
631,246.3830414,631,94.55379486,631,74.35308838,631,60.08028412,631,49.38529587,
630,245.5825806,630,94.39160919,630,74.01959229,630,59.50718689,630,48.85931778,
629,244.5837097,629,95.00060272,629,73.177948,629,58.99419022,629,48.15623474,
628,243.7591858,628,95.27598572,628,72.72980499,628,58.12185287,628,47.61228561,
627,243.2585754,627,95.29392242,627,72.51875305,627,57.48709488,627,47.2140274,
626,242.8791046,626,94.98069,626,72.65653229,626,57.11098862,626,46.92219925,
625,242.3777161,625,94.43257141,625,72.37911987,625,57.01385117,625,46.4881897,
624,241.7296906,624,94.72754669,624,71.84406281,624,57.16376877,624,45.95307159,
623,240.9360199,623,94.72318268,623,71.22597504,623,56.82872391,623,45.38790131,
622,239.7504272,622,95.15283966,622,70.10477448,622,56.48696518,622,44.63931656,
621,238.9653473,621,95.65752411,621,69.24357605,621,55.83955002,621,44.08823013,
620,238.5274658,620,95.46614075,620,68.52143097,620,55.26784134,620,43.54694748,
619,237.833786,619,95.33669281,619,68.09693146,619,55.05505371,619,43.19063568,
618,237.1334839,618,94.94921875,618,67.58063507,618,55.03468323,618,42.66151047,
617,236.2797241,617,94.94864655,617,66.73983002,617,55.151577,617,42.07476425,
616,235.0958405,616,94.72953033,616,65.95970917,616,54.91423035,616,41.50453568,
615,234.2149963,615,95.13104248,615,64.8130188,615,54.58575439,615,40.73686981,
614,233.2138062,614,95.29618073,614,63.97301102,614,54.03144836,614,40.10949707,
613,232.3758545,613,95.05834961,613,63.28800201,613,53.36360168,613,39.59564972,
612,231.8871765,612,95.00004578,612,63.03020859,612,53.17060471,612,39.10881042,
611,231.0717773,611,94.42497253,611,62.70559311,611,53.12034607,611,38.72325516,
610,230.3439331,610,94.05043793,610,62.09384155,610,53.28757095,610,38.11513901,
609,229.6951599,609,93.93177795,609,61.5295105,609,53.06098557,609,37.6082077,
608,228.4228516,608,94.56930542,608,60.68930054,608,52.76755142,608,36.88671112,
607,227.5006104,607,94.6390686,607,60.10570526,607,52.33531189,607,36.37524033,
606,227.0907898,606,94.26873016,606,59.68682098,606,51.76238251,606,35.95235825,
605,226.7480621,605,94.5701828,605,59.5280838,605,51.62991333,605,35.6280365,
604,226.4933319,604,93.9752121,604,59.55770111,604,51.69693756,604,35.24715042,
603,226.3821411,603,93.79380035,603,59.18893051,603,52.14972687,603,34.84928131,
602,226.0731049,602,94.09934235,602,58.86001587,602,52.1100769,602,34.5088501,
601,225.5280914,601,94.66913605,601,58.28820419,601,52.18533707,601,34.02294922,
600,225.5227509,600,95.03478241,600,57.91920471,600,52.06564713,600,33.66290283,
599,225.3327179,599,95.39683533,599,57.76325989,599,51.68191147,599,33.31380081,
598,225.7010956,598,95.36802673,598,57.76428986,598,51.85303497,598,33.14535141,
597,225.990921,597,95.04632568,597,57.90435791,597,52.17900085,597,32.98106766,
596,226.0915222,596,95.12088013,596,57.73543167,596,52.83483887,596,32.73009491,
595,226.3690491,595,95.44815063,595,57.51042175,595,53.24043655,595,32.48292542,
594,226.2994232,594,96.09746552,594,56.98197937,594,53.51750183,594,32.15936279,
593,226.2721252,593,96.98340607,593,56.54649734,593,53.7013588,593,31.92872047,
592,226.7550201,592,97.24328613,592,56.47639465,592,53.66402435,592,31.75198746,
591,227.4284668,591,97.64012909,591,56.47269058,591,54.05310822,591,31.63467407,
590,227.7880859,590,97.49227905,590,56.58379745,590,54.5377388,590,31.58884621,
589,228.206131,589,97.28618622,589,56.31762695,589,55.61115646,589,31.44571114,
588,228.2306671,588,97.69595337,588,55.9772377,588,56.16238022,588,31.18878937,
587,228.1529846,587,98.07714081,587,55.39351654,587,56.49935532,587,30.8866291,
586,227.8953552,586,98.44028473,586,54.79824448,586,56.7644577,586,30.61578941,
585,227.5144043,585,98.52010345,585,54.46571732,585,56.61292648,585,30.38651085,
584,226.9901276,584,98.36167145,584,54.06238556,584,56.81999207,584,30.23843193,
583,226.9060059,583,97.60074615,583,53.83808136,583,57.0832901,583,30.07508469,
582,226.3236084,582,97.2492981,582,53.44737244,582,57.80574036,582,29.82448959,
581,225.365448,581,96.9879837,581,52.77251053,581,58.14964676,581,29.53771973,
580,224.5152435,580,96.61624146,580,52.04903412,580,58.24663162,580,29.19175911,
579,223.8187103,579,96.81806946,579,51.30263519,579,58.29920197,579,28.83780861,
578,222.9581146,578,96.52155304,578,50.78063202,578,57.89103699,578,28.65957069,
577,222.5115509,577,95.93817902,577,50.37500763,577,58.06028748,577,28.45351982,
576,221.8781738,576,95.31371307,576,50.29031754,576,58.12427521,576,28.38807106,
575,221.5068359,575,94.62038422,575,49.81522751,575,58.82980347,575,28.22005081,
574,221.0087738,574,94.35346985,574,49.45143127,574,59.17377472,574,28.06556511,
573,220.7446594,573,94.24057007,573,48.93536377,573,59.27864456,573,27.92011452,
572,220.2866364,572,94.37566376,572,48.33051682,572,59.57223129,572,27.71615982,
571,220.4098206,571,94.37815094,571,48.04697418,571,59.2177887,571,27.60717773,
570,220.730896,570,94.09599304,570,47.94940186,570,59.41163254,570,27.6841259,
569,222.3515015,569,94.68836212,569,47.85586548,569,60.67329788,569,27.75682831,
568,222.8826599,568,94.75801849,568,47.68619156,568,60.50701141,568,27.79815865,
567,223.4125366,567,94.72158813,567,47.52692413,567,60.8333168,567,27.82198524,
566,224.335434,566,94.74918365,566,47.68013382,566,61.19221497,566,28.03874588,
565,225.5574493,565,94.44728851,565,47.79091644,565,62.02205276,565,28.21294022,
564,226.7535248,564,94.67657471,564,47.66435623,564,62.7716713,564,28.31463242,
563,227.5637665,563,95.27337646,563,47.61525345,563,63.17978668,563,28.45461082,
562,228.7961731,562,95.96766663,562,47.31179047,562,63.57714462,562,28.51939583,
561,229.8734131,561,96.79795837,561,47.31220245,561,63.57235718,561,28.65032768,
560,231.5022736,560,97.25730133,560,47.39215088,560,64.10860443,560,28.84313965,
559,233.2617798,559,97.57666016,559,47.71967697,559,64.71825409,559,29.19808578,
558,234.9419861,558,97.59195709,558,48.03668976,558,65.78336334,558,29.50782776,
557,236.6436768,557,97.94727325,557,48.01325989,557,66.85477448,557,29.76023483,
556,238.1278534,556,98.65653229,556,48.14809799,556,67.65649414,556,29.9965229,
555,239.8866882,555,99.68909454,555,47.96233368,555,68.22760773,555,30.1505661,
554,241.6054535,554,100.5121002,554,48.01944351,554,68.37210083,554,30.40728188,
553,243.5566406,553,101.1691895,553,48.17947006,553,68.96421051,553,30.64280701,
552,245.4166412,552,101.9474716,552,48.65485001,552,69.79995728,552,31.04833412,
551,247.2154083,551,101.8221893,551,48.96255875,551,70.86943054,551,31.43011284,
550,248.8979797,550,102.5273209,550,49.17357254,550,72.04619598,550,31.69304085,
549,250.5471497,549,102.992012,549,49.22092819,549,72.75339508,549,31.87350273,
548,251.941391,548,104.1192322,548,49.0545845,548,73.31635284,548,32.06234741,
547,253.375412,547,105.0213928,547,49.12188721,547,73.45211792,547,32.26823425,
546,254.6230316,546,105.3991776,546,49.26248169,546,73.79683685,546,32.59679794,
545,255.9871216,545,105.7907257,545,49.49852371,545,74.32926941,545,32.826931,
544,257.0619202,544,105.0516815,544,49.6710701,544,74.77163696,544,33.04341888,
543,258.7853088,543,105.4586563,543,49.72076797,543,75.80625153,543,33.241539,
542,260.8630981,542,105.9355621,542,49.84606171,542,76.39501953,542,33.57898712,
541,261.9293823,541,107.4150467,541,49.79908371,541,77.0568924,541,33.72219467,
540,263.0846558,540,108.4309082,540,49.96737671,540,77.10017395,540,33.92344666,
539,264.6468506,539,108.7241669,539,50.0742569,539,77.43959045,539,34.17387009,
538,266.2722473,538,109.3407059,538,50.5146904,538,78.21627045,538,34.55516052,
537,267.9638367,537,109.3288879,537,51.03842163,537,79.08735657,537,34.90758896,
536,269.2487183,536,109.5847244,536,51.13495636,536,80.22587585,536,35.17272568,
535,270.3385925,535,109.9276428,535,51.2430954,535,80.87854767,535,35.35429764,
534,270.9506836,534,110.634407,534,51.13585663,534,81.25629425,534,35.44657135,
533,272.0755005,533,111.6281967,533,51.09017944,533,81.27798462,533,35.56030273,
532,273.0515747,532,112.0268555,532,51.36380005,532,81.28892517,532,35.75652695,
531,274.4132385,531,112.3103409,531,51.5506134,531,81.7014389,531,36.0555191,
530,275.4602051,530,112.303688,530,51.97346115,530,82.54415131,530,36.35486603,
529,276.4337158,529,112.0995178,529,52.07711411,529,83.68002319,529,36.4879837,
528,277.3692322,528,112.5905609,528,52.14920807,528,84.04905701,528,36.61723328,
527,277.7195129,527,113.1951675,527,52.07499695,527,84.39250946,527,36.64093781,
526,278.2673645,526,114.0401001,526,51.91809464,526,84.31155396,526,36.76280212,
525,279.2003174,525,114.5403595,525,52.07637405,525,84.1807251,525,36.85534286,
524,280.1371155,524,114.5673141,524,52.29767609,524,84.60742188,524,37.03762054,
523,280.7559814,523,114.6277771,523,52.66616821,523,85.18297577,523,37.36518478,
522,281.6702271,522,114.3943787,522,52.81864929,522,86.20721436,522,37.42954636,
521,282.5940857,521,114.5797272,521,52.79117966,521,86.60681152,521,37.5099678,
520,282.5900879,520,115.3996201,520,52.68297958,520,86.73377228,520,37.52251434,
519,282.6553345,519,116.0669556,519,52.45126343,519,86.62467957,519,37.44019699,
518,282.9771118,518,116.2632599,518,52.54162979,518,86.21271515,518,37.51963043,
517,283.7154846,517,116.3683548,517,52.80346298,517,86.47154236,517,37.68820953,
516,284.8392334,516,116.2653427,516,53.25756073,516,86.95442963,516,37.88909531,
515,285.2521362,515,115.8229828,515,53.2572403,515,87.90319824,515,37.93074417,
514,285.6204224,514,116.2561798,514,53.33113861,514,88.315979,514,37.95433807,
513,285.4904175,513,116.6253662,513,53.17447281,513,88.3996582,513,37.83039856,
512,285.5427551,512,117.3457031,512,52.87323761,512,88.16036224,512,37.8007164,
511,285.8153381,511,117.7047958,511,52.89124298,511,87.59377289,511,37.76325989,
510,286.705658,510,117.6073227,510,53.06451797,510,87.79627991,510,37.91389084,
509,286.7464905,509,117.2867508,509,53.50233459,509,88.05743408,509,37.99079132,
508,287.0115051,508,116.8526154,508,53.55514908,508,89.03614807,508,38.06505966,
507,287.5924072,507,117.0586853,507,53.59738541,507,89.25217438,507,37.98731232,
506,287.1390076,506,117.3570251,506,53.48314667,506,89.3715744,506,37.91672134,
505,287.1549683,505,118.0490341,505,53.11639786,505,89.21277618,505,37.79642105,
504,287.2342834,504,118.2775345,504,53.13799286,504,88.57887268,504,37.69681168,
503,287.6505737,503,118.1967621,503,53.27516937,503,88.46080017,503,37.74066544,
502,288.0246582,502,117.8147888,502,53.64874649,502,88.76843262,502,37.8073349,
501,288.3490906,501,117.2512283,501,53.74091721,501,89.61876678,501,37.82937241,
500,288.1055908,500,117.4059067,500,53.61710739,500,89.95079041,500,37.75253296,
499,287.6340942,499,117.4940338,499,53.53735733,499,89.96025085,499,37.5956955,
498,287.8997192,498,118.1425934,498,53.19763565,498,89.72423553,498,37.39451599,
497,287.5552368,497,118.2165298,497,53.19039917,497,88.90538025,497,37.3308754,
496,288.0844727,496,118.1551819,496,53.30936432,496,88.99531555,496,37.26498413,
495,288.3789368,495,117.8210602,495,53.64671326,495,89.10510254,495,37.33999252,
494,288.3100281,494,117.2195206,494,53.76634598,494,90.00227356,494,37.23820114,
493,288.3536987,493,116.9439697,493,53.74038696,493,90.25292206,493,37.20041656,
492,288.1767273,492,117.0748749,492,53.55958176,492,90.27066803,492,37.0430069,
491,287.9758606,491,117.7394714,491,53.23468399,491,90.09101105,491,36.7507019,
490,287.6076355,490,117.7217712,490,53.21949005,490,89.28153229,490,36.62590027,
489,288.1460876,489,117.6013336,489,53.22341919,489,89.08200073,489,36.55349731,
488,288.3487549,488,117.2322769,488,53.58541107,488,89.18197632,488,36.6043663,
487,287.9107361,487,116.4531937,487,53.62508392,487,89.95756531,487,36.55462646,
486,288.0101318,486,116.1817551,486,53.63026428,486,90.45987701,486,36.34600067,
485,287.7098389,485,116.1122437,485,53.50475311,485,90.29414368,485,36.14573669,
484,287.4981079,484,116.8842773,484,53.12840271,484,90.05562592,484,35.89091873,
483,287.4129028,483,116.7735214,483,53.0589447,483,89.30934143,483,35.66660309,
482,287.260376,482,116.6390991,482,53.03500748,482,89.06227112,482,35.59275055,
481,287.9064026,481,116.3303375,481,53.38243103,481,89.13426208,481,35.54780579,
480,287.5750732,480,115.461586,480,53.47124481,480,89.80812073,480,35.3997879,
479,287.3892212,479,115.1730499,479,53.40602875,479,90.2302475,479,35.20914459,
478,287.0993652,478,115.0891037,478,53.21443558,478,89.95994568,478,35.03070068,
477,286.4197693,477,115.6206284,477,52.93808746,477,89.85313416,477,34.60129166,
476,286.5556641,476,115.7254944,476,52.74793625,476,89.08468628,476,34.38336182,
475,286.2197571,475,115.2876282,475,52.75933838,475,88.91251373,475,34.24710464,
474,286.2191772,474,115.2111511,474,53.10136795,474,88.89633179,474,34.12999344,
473,286.3463745,473,114.1520386,473,53.17998505,473,89.58686066,473,33.94726563,
472,286.4151306,472,113.4338989,472,53.12376022,472,90.05730438,472,33.76408005,
471,286.09375,471,112.6110764,471,53.00377655,471,89.91408539,471,33.51498413,
470,285.2377014,470,111.4862442,470,52.60520172,470,89.80187988,470,33.12395477,
469,285.3916016,469,109.8156357,469,52.46096802,469,88.96739197,469,32.78597641,
468,285.0519104,468,109.1854248,468,52.46866226,468,88.6014328,468,32.52302551,
467,285.0820923,467,108.7525024,467,52.73727036,467,88.60348511,467,32.40287399,
466,285.1509705,466,106.8833466,466,52.83726501,466,89.10515594,466,32.23796082,
465,284.747345,465,104.6385422,465,52.78540802,465,89.60575867,465,31.90293312,
464,284.2892151,464,102.6624222,464,52.6402359,464,89.59127045,464,31.60451889,
463,283.9176941,463,102.3871536,463,52.18145752,463,89.27192688,463,31.21260071,
462,283.4472351,462,101.8768082,462,51.93835449,462,88.5308609,462,30.85101509,
461,283.1438293,461,100.4279633,461,51.98104477,461,88.18431854,461,30.50452423,
460,283.3509827,460,99.29632568,460,52.16429138,460,88.1375885,460,30.30278778,
459,283.5109863,459,98.28318024,459,52.30574036,459,88.43772888,459,30.10264969,
458,283.2070007,458,97.97109985,458,52.19101715,458,88.93525696,458,29.7808857,
457,282.477417,457,97.5222168,457,52.14920807,457,88.80382538,457,29.41831589,
456,281.8092957,456,97.95970154,456,51.74139023,456,88.72392273,456,28.98927116,
455,281.4691162,455,99.33927155,455,51.52331543,455,87.91290283,455,28.58822632,
454,281.2104187,454,100.0787506,454,51.4928627,454,87.43464661,454,28.29194069,
453,281.0125732,453,100.5499039,453,51.61178589,453,87.38078308,453,28.03472519,
452,280.7894592,452,100.78125,452,51.85396576,452,87.56420898,452,27.73096848,
451,280.5736694,451,101.1913147,451,51.74844742,451,88.0952301,451,27.32744598,
450,279.9489136,450,101.9642792,450,51.5100174,450,87.97145844,450,26.94007111,
449,279.1552429,449,102.7703552,449,51.23522186,449,87.73401642,449,26.48987198,
