Hole,,MnPS3,,CrPS4,,NiPS3,,FePS3,,
783,36.07614517,783,16.27429199,783,11.78676796,783,17.89373016,783,10.55316734,
782,36.13499451,782,16.39409256,782,11.6371212,782,17.81418419,782,10.49003029,
781,36.18577194,781,16.3832798,781,11.52645779,781,17.67326927,781,10.43205929,
780,36.16667938,780,16.19163895,780,11.49969292,780,17.50931549,780,10.35639763,
779,36.1726799,779,16.22700119,779,11.47056103,779,17.42558098,779,10.27319145,
778,36.16278076,778,16.35164261,778,11.4928875,778,17.40440559,778,10.24790668,
777,36.18622971,777,16.37345314,777,11.43570518,777,17.41288567,777,10.2261076,
776,36.22925186,776,16.29013634,776,11.38735676,776,17.33395386,776,10.2428484,
775,36.3501358,775,16.41369247,775,11.2506609,775,17.26594925,775,10.1972456,
774,36.36420822,774,16.6020565,774,11.15868473,774,17.1403923,774,10.17512417,
773,36.38197708,773,16.36695671,773,11.14227581,773,16.95949364,773,10.09517097,
772,36.41928482,772,16.16629982,772,11.12184048,772,16.90567589,772,10.03657532,
771,36.33081055,771,16.23021126,771,11.16766644,771,16.90006638,771,10.01541424,
770,36.36452484,770,16.59414864,770,11.12252808,770,16.92594528,770,10.02033424,
769,36.43467712,769,16.62061501,769,11.07103539,769,16.8505764,769,10.02344227,
768,36.48799515,768,16.47086716,768,11.00387573,768,16.71515846,768,10.01729488,
767,36.56788635,767,16.38326263,767,10.89544106,767,16.55507851,767,9.997887611,
766,36.65154266,766,16.434412,766,10.87129498,766,16.29174232,766,9.962822914,
765,36.64169693,765,16.41391945,765,10.88864994,765,16.19445229,765,9.899587631,
764,36.60585403,764,16.40303993,764,10.9106102,764,16.12589455,764,9.884788513,
763,36.60877228,763,16.59405136,763,10.89014626,763,16.16211319,763,9.872145653,
762,36.7062645,762,16.69049835,762,10.8469944,762,16.11331177,762,9.909470558,
761,36.81055069,761,16.56382751,761,10.76957989,761,16.03442383,761,9.92225647,
760,36.80245972,760,16.39042282,760,10.64621925,760,15.85260582,760,9.866065025,
759,36.85524368,759,16.46798515,759,10.6125927,759,15.64040756,759,9.843175888,
758,36.87482071,758,16.68692207,758,10.6025486,758,15.57674217,758,9.810969353,
757,36.87594223,757,16.57357216,757,10.64572811,757,15.53844357,757,9.789815903,
756,36.84191895,756,16.46482658,756,10.62145424,756,15.60530663,756,9.815086365,
755,36.96554565,755,16.61687279,755,10.5663662,755,15.59350204,755,9.830069542,
754,36.99859619,754,16.73740196,754,10.50623131,754,15.46001244,754,9.83502388,
753,37.08875656,753,16.61084175,753,10.38145638,753,15.32085228,753,9.819192886,
752,37.12821198,752,16.49214554,752,10.34858608,752,15.09058285,752,9.795291901,
751,37.11709213,751,16.56753159,751,10.32510471,751,14.929533,751,9.73267746,
750,37.10024643,750,16.55410767,750,10.35550785,750,14.82943439,750,9.742342949,
749,37.06371689,749,16.53894997,749,10.33102798,749,14.83209324,749,9.713900566,
748,37.17576218,748,16.72992134,748,10.28511238,748,14.7345562,748,9.759963036,
747,37.21166992,747,16.83370972,747,10.21617126,747,14.61592865,747,9.756792068,
746,37.29217529,746,16.64021492,746,10.11829662,746,14.43689919,746,9.750418663,
745,37.29518509,745,16.40240669,745,10.08416367,745,14.22256947,745,9.712146759,
744,37.32683182,744,16.55827141,744,10.06846428,744,14.11756992,744,9.67017746,
743,37.24566269,743,16.71393585,743,10.09328461,743,14.06802559,743,9.657107353,
742,37.28940582,742,16.65382004,742,10.09481335,742,14.11850643,742,9.65106678,
741,37.35923386,741,16.59239769,741,10.07433033,741,14.10097313,741,9.670406342,
740,37.45973587,740,16.66281128,740,10.03262329,740,13.99322414,740,9.702356339,
739,37.53718567,739,16.71969223,739,9.925885201,739,13.89335537,739,9.693331718,
738,37.63986588,738,16.5982132,738,9.911634445,738,13.70149708,738,9.673592567,
737,37.68395996,737,16.65261841,737,9.900378227,737,13.62230206,737,9.646686554,
736,37.65773392,736,16.64905167,736,9.975444794,736,13.57504559,736,9.633700371,
735,37.71264648,735,16.63403511,735,9.99331665,735,13.6311903,735,9.641486168,
734,37.81586456,734,16.71779633,734,9.979406357,734,13.62380409,734,9.685871124,
733,37.94530487,733,16.98318863,733,9.969144821,733,13.5797205,733,9.716441154,
732,38.1035347,732,16.94778252,732,9.891231537,732,13.53366089,732,9.723390579,
731,38.16601181,731,16.66835022,731,9.878610611,731,13.40142441,731,9.729031563,
730,38.23787689,730,16.68921471,730,9.891758919,730,13.36348534,730,9.682973862,
729,38.2575531,729,16.92664719,729,9.960534096,729,13.39476395,729,9.687264442,
728,38.30185699,728,16.95371056,728,9.994967461,728,13.46584702,728,9.709712029,
727,38.40499496,727,16.94482803,727,9.985952377,727,13.52528,727,9.745233536,
726,38.51858521,726,17.01536751,726,9.999982834,726,13.49208832,726,9.769162178,
725,38.65970993,725,17.01925659,725,9.914396286,725,13.49596977,725,9.777331352,
724,38.78432083,724,16.91089821,724,9.928898811,724,13.36210537,724,9.783828735,
723,38.83047104,723,16.99525452,723,9.933376312,723,13.30735493,723,9.742711067,
722,38.81952286,722,17.00613594,722,10.00889111,722,13.32032204,722,9.738430023,
721,38.87802505,721,16.93723869,721,10.0450716,721,13.40285683,721,9.754106522,
720,38.98666,720,17.0399189,720,10.04722404,720,13.47955513,720,9.780268669,
719,39.1022377,719,17.235569,719,10.05764103,719,13.45503616,719,9.807829857,
718,39.26940918,718,17.14585686,718,9.981897354,718,13.44205475,718,9.821286201,
717,39.37466431,717,16.93803024,717,9.961462975,717,13.3188467,717,9.826852798,
716,39.43580246,716,16.93704224,716,9.994886398,716,13.25394917,716,9.793691635,
715,39.42681122,715,17.01471329,715,10.07098675,715,13.25607109,715,9.783471107,
714,39.42553711,714,17.003479,714,10.11823082,714,13.29822826,714,9.782046318,
713,39.51387024,713,17.06968307,713,10.10185432,713,13.3622036,713,9.813885689,
712,39.59824371,712,17.13166046,712,10.11479282,712,13.31373882,712,9.829343796,
711,39.710289,711,17.0281105,711,10.05156803,711,13.27386665,711,9.831654549,
710,39.7823143,710,16.9692688,710,10.0284729,710,13.16459942,710,9.814095497,
709,39.81369781,709,16.95924759,709,10.02874851,709,13.06027889,709,9.782714844,
708,39.82705307,708,16.82355499,708,10.07168961,708,13.05657482,708,9.747815132,
707,39.8658371,707,16.82035828,707,10.13531303,707,13.103899,707,9.754844666,
706,39.8564682,706,17.04799461,706,10.13161755,706,13.1648941,706,9.759545326,
705,39.93331909,705,16.99024391,705,10.13998699,705,13.13484764,705,9.774619102,
704,40.08138657,704,16.82178116,704,10.06990623,704,13.09286499,704,9.790378571,
703,40.12694931,703,16.76412582,703,10.05236244,703,12.9728632,703,9.768538475,
702,40.1827774,702,16.74365044,702,10.07088757,702,12.8972168,702,9.75031662,
701,40.1753273,701,16.69936943,701,10.130867,701,12.89768791,701,9.717164993,
700,40.19931412,700,16.71940041,700,10.20529747,700,12.91947174,700,9.716938972,
699,40.24555588,699,16.76353645,699,10.23497772,699,13.01173878,699,9.736280441,
698,40.33570099,698,16.72598267,698,10.2439537,698,13.04557514,698,9.776029587,
697,40.47755432,697,16.76290703,697,10.20465183,697,13.05232334,697,9.797445297,
696,40.60894012,696,16.79713821,696,10.20821285,696,12.9992485,696,9.797633171,
695,40.6520462,695,16.56147194,695,10.24322319,695,12.96619892,695,9.766958237,
694,40.71115494,694,16.53223228,694,10.33041668,694,12.9987936,694,9.754281998,
693,40.7187233,693,16.71702194,693,10.42370319,693,13.07831573,693,9.759802818,
692,40.78277969,692,16.80831528,692,10.47755432,692,13.23944283,692,9.7888937,
691,40.88401413,691,16.7194252,691,10.5198698,691,13.29113674,691,9.835963249,
690,41.05195236,690,16.7391243,690,10.49234962,690,13.32731056,690,9.857753754,
689,41.13343811,689,16.73133659,689,10.50050449,689,13.32567215,689,9.870470047,
688,41.18307114,688,16.61203957,688,10.55851555,688,13.2663784,688,9.841147423,
687,41.17338562,687,16.61127281,687,10.63306332,687,13.28512764,687,9.809617996,
686,41.14267731,686,16.55535507,686,10.76110172,686,13.36764145,686,9.808065414,
685,41.16257095,685,16.62552643,685,10.79547787,685,13.50007057,685,9.836023331,
684,41.22080612,684,16.68451309,684,10.83151627,684,13.50427818,684,9.861701965,
683,41.30015945,683,16.63068771,683,10.8229475,683,13.50344276,683,9.843795776,
682,41.29256058,682,16.47161484,682,10.79461288,682,13.42246342,682,9.846042633,
681,41.31084824,681,16.38542557,681,10.8424015,681,13.26256561,681,9.801221848,
680,41.19057465,680,16.37389755,680,10.9128952,680,13.2076683,680,9.729999542,
679,41.02018738,679,16.2862606,679,11.01271248,679,13.18655872,679,9.715707779,
678,40.96105957,678,16.28857994,678,11.03533268,678,13.20862198,678,9.686862946,
677,40.87319565,677,16.2346859,677,11.04232025,677,13.16297531,677,9.677458763,
676,40.79727554,676,16.14205551,676,11.01476669,676,13.02672005,676,9.637231827,
675,40.68814087,675,16.05008507,675,10.94292259,675,12.87749863,675,9.590826035,
674,40.5181427,674,15.79244614,674,10.93522739,674,12.64314079,674,9.512394905,
673,40.31341553,673,15.67261791,673,10.96709251,673,12.50937843,673,9.434465408,
672,40.13402939,672,15.6616497,672,11.07008648,672,12.41824627,672,9.375429153,
671,40.033638,671,15.65332985,671,11.081707,671,12.44437885,671,9.347869873,
670,40.00829315,670,15.59271622,670,11.09455395,670,12.38213348,670,9.36857605,
669,40.14812469,669,15.58937454,669,11.13004208,669,12.3179121,669,9.365596771,
668,40.25209427,668,15.59772778,668,11.11213589,668,12.23873425,668,9.371674538,
667,40.34934235,667,15.5233326,667,11.18125725,667,12.0811224,667,9.364902496,
666,40.436306,666,15.48505306,666,11.29034328,666,12.04889679,666,9.338889122,
665,40.43826675,665,15.48913097,665,11.45040703,665,12.04227352,665,9.351468086,
664,40.52466583,664,15.6320467,664,11.53326225,664,12.10941601,664,9.350984573,
663,40.62206268,663,15.68508625,663,11.59144974,663,12.10710812,663,9.404824257,
662,40.82270432,662,15.64417744,662,11.63360596,662,12.07301903,662,9.415971756,
661,40.90306091,661,15.6583128,661,11.60501099,661,12.00499725,661,9.407097816,
660,40.99818802,660,15.60814857,660,11.67625427,660,11.86328506,660,9.403618813,
659,41.01445389,659,15.55155659,659,11.74732113,659,11.80809975,659,9.351212502,
658,40.99885559,658,15.53415203,658,11.87577724,658,11.79973507,658,9.348530769,
657,41.03297424,657,15.61506081,657,11.95194435,657,11.86540222,657,9.33781147,
656,41.12202835,656,15.71224022,656,12.00824261,656,11.86468124,656,9.374625206,
655,41.28631592,655,15.72239208,655,12.04991913,655,11.81872845,655,9.386394501,
654,41.38595581,654,15.68499756,654,12.01032066,654,11.75131893,654,9.386309624,
653,41.46821976,653,15.66842842,653,12.0710516,653,11.61227036,653,9.361807823,
652,41.54970551,652,15.65755177,652,12.14338493,652,11.5631218,652,9.31109333,
651,41.54444504,651,15.65329838,651,12.30846596,651,11.54708862,651,9.300598145,
650,41.63859177,650,15.76137733,650,12.39280891,650,11.61332226,650,9.305323601,
649,41.73283768,649,15.89762402,649,12.4645443,649,11.62963676,649,9.334768295,
648,41.93183136,648,15.92369843,648,12.51243973,648,11.60529804,648,9.345305443,
647,42.10138321,647,15.94431686,647,12.49824238,647,11.56661034,647,9.341268539,
646,42.20909882,646,15.92765331,646,12.55279922,646,11.42380428,646,9.32408905,
645,42.36439133,645,15.97682858,645,12.63714409,645,11.37553406,645,9.292924881,
644,42.39742279,644,16.03105736,644,12.79379559,644,11.36733627,644,9.269492149,
643,42.50261307,643,16.13549232,643,12.89530945,643,11.43242264,643,9.271735191,
642,42.69657135,642,16.33064651,642,12.94096375,642,11.45242786,642,9.295554161,
641,42.91355133,641,16.40557098,641,12.97977543,641,11.42974949,641,9.305853844,
640,43.18917465,640,16.46279526,640,12.95178413,640,11.39892673,640,9.301977158,
639,43.39798737,639,16.51658249,639,12.98162651,639,11.26517868,639,9.297801018,
638,43.59247589,638,16.5601368,638,13.05720043,638,11.22129726,638,9.258203506,
637,43.71965027,637,16.67181396,637,13.20936203,637,11.22219086,637,9.245573997,
636,43.9487114,636,16.83291054,636,13.31855488,636,11.28244877,636,9.246296883,
635,44.18858719,635,17.08088875,635,13.36792088,635,11.344203,635,9.271072388,
634,44.51511383,634,17.2409153,634,13.40592384,634,11.31722641,634,9.302955627,
633,44.86952209,633,17.32559776,633,13.3738308,633,11.29768085,633,9.295475006,
632,45.1011734,632,17.40616798,632,13.40536499,632,11.20829964,632,9.282863617,
631,45.37355042,631,17.52937698,631,13.49165154,631,11.17838764,631,9.237699509,
630,45.56455612,630,17.67748451,630,13.64338684,630,11.18323231,630,9.209539413,
629,45.80926895,629,17.86476135,629,13.76382732,629,11.25436687,629,9.196368217,
628,46.05240631,628,18.14056396,628,13.81744862,628,11.33200359,628,9.203835487,
627,46.33922577,627,18.2943058,627,13.83796883,627,11.34009266,627,9.218977928,
626,46.62199402,626,18.3972187,626,13.78109169,626,11.33995342,626,9.191884995,
625,46.84612274,625,18.44731331,625,13.77342987,625,11.26172066,625,9.157749176,
624,46.99713898,624,18.56036949,624,13.77012444,624,11.23055267,624,9.079978943,
623,47.08708954,623,18.65259171,623,13.81397438,623,11.24278355,623,9.010231018,
622,47.1404686,622,18.80143929,622,13.8390522,622,11.29664993,622,8.959458351,
621,47.20222473,621,19.0414257,621,13.7590971,621,11.37752342,621,8.905116081,
620,47.26799393,620,19.10949135,620,13.64055538,620,11.37105083,620,8.867141724,
619,47.39941788,619,19.1695118,619,13.44315434,619,11.33675289,619,8.789506912,
618,47.3463707,618,19.17459297,618,13.29179001,618,11.26429081,618,8.69696331,
617,47.28526306,617,19.16382217,617,13.18292809,617,11.1764164,617,8.569634438,
616,47.12522507,616,19.14260101,616,13.11672497,616,11.1406126,616,8.454813004,
615,46.97571182,615,19.20316124,615,13.06698132,615,11.15119743,615,8.345191956,
614,46.85314178,614,19.32967377,614,12.935956,614,11.19082737,614,8.260158539,
613,46.7645874,613,19.31698418,613,12.79401588,613,11.15481663,613,8.185502052,
612,46.7043457,612,19.3270092,612,12.61007595,612,11.09743881,612,8.082681656,
611,46.56887817,611,19.26375961,611,12.45937347,611,10.98724842,611,7.963838577,
610,46.39216995,610,19.13066292,610,12.34384251,610,10.88025284,610,7.826627254,
609,46.144104,609,19.08946419,609,12.29358196,609,10.83197308,609,7.69020319,
608,45.87225342,608,19.12875557,608,12.25835896,608,10.82004356,608,7.592251301,
607,45.69855499,607,19.19571114,607,12.15701103,607,10.84914112,607,7.494465351,
606,45.5670433,606,19.14210129,606,12.05609035,606,10.80480003,606,7.413948536,
605,45.45879745,605,19.17756653,605,11.89426517,605,10.75332451,605,7.311563015,
604,45.30883408,604,19.06183052,604,11.75047016,604,10.6489706,604,7.212402821,
603,45.16416931,603,18.93182182,603,11.66643238,603,10.54484653,603,7.098900318,
602,44.98625183,602,18.94603729,602,11.63405132,602,10.51766682,602,6.984801769,
601,44.81603241,601,18.95963097,601,11.64078522,601,10.53467941,601,6.904079914,
600,44.71593857,600,19.02109146,600,11.57156754,600,10.6313467,600,6.833824635,
599,44.65432739,599,19.08218002,599,11.49932194,599,10.63993263,599,6.797231197,
598,44.71036911,598,19.10006523,598,11.39322758,598,10.64765167,598,6.728053093,
597,44.67969131,597,19.04492378,597,11.26318455,597,10.6211319,597,6.662397861,
596,44.65320969,596,18.971138,596,11.22145271,596,10.56543064,596,6.589578152,
595,44.60478592,595,18.9774971,595,11.20890617,595,10.59393597,595,6.504970074,
594,44.5575943,594,19.05069542,594,11.23833752,594,10.66932106,594,6.446193218,
593,44.54528809,593,19.20861626,593,11.19072628,593,10.83889103,593,6.407426357,
592,44.60588455,592,19.28878784,592,11.14198971,592,10.91336727,592,6.398685455,
591,44.69998932,591,19.31830025,591,11.03036785,591,10.96864891,591,6.360980034,
590,44.68164444,590,19.27693176,590,10.89786625,590,11.01167583,590,6.304450512,
589,44.6295433,589,19.15321732,589,10.83878422,589,10.96922398,589,6.249587059,
588,44.5357399,588,19.14061928,588,10.77102089,588,11.03453541,588,6.169038296,
587,44.31064224,587,19.12183762,587,10.74098682,587,11.08839035,587,6.109446049,
586,44.09286499,586,19.11455917,586,10.62435627,586,11.20775318,586,6.036784649,
585,43.83119202,585,19.07701874,585,10.49571228,585,11.24391079,585,5.991867542,
584,43.59762192,584,18.94147301,584,10.3171978,584,11.22403717,584,5.919599533,
583,43.22530365,583,18.74971771,583,10.10355854,583,11.19463253,583,5.831423283,
582,42.85827637,582,18.51400375,582,9.94689846,582,11.05223846,582,5.742083549,
581,42.42492676,581,18.30789948,581,9.797647476,581,11.01393414,581,5.627390385,
580,41.9066124,580,18.06969261,580,9.690756798,580,10.9689436,580,5.537574291,
579,41.44576645,579,18.00902748,579,9.532169342,579,11.01499748,579,5.455302238,
578,41.0099144,578,17.82782173,578,9.374372482,578,10.97874165,578,5.393547058,
577,40.56607056,577,17.61922073,577,9.187350273,577,10.93240452,577,5.310198784,
576,40.19899368,576,17.40330124,576,8.965172768,576,10.84414005,576,5.246973991,
575,39.80022049,575,17.10132027,575,8.819081306,575,10.68309498,575,5.162534714,
574,39.33940887,574,16.87926674,574,8.700505257,574,10.62714481,574,5.066144943,
573,38.90128708,573,16.69380188,573,8.612859726,573,10.58847046,573,5.001445293,
572,38.54933167,572,16.58626556,572,8.506668091,572,10.63069344,572,4.950980663,
571,38.18676758,571,16.49059296,571,8.38434124,571,10.62607956,571,4.9150033,
570,37.93235016,570,16.29233932,570,8.229800224,570,10.5844183,570,4.867955685,
569,37.68922806,569,16.1385498,569,8.168266296,569,10.50285625,569,4.807727814,
568,37.41496658,568,16.08304787,568,8.061912537,568,10.52554893,568,4.794993877,
567,37.21414948,567,15.93282509,567,7.959557533,567,10.48743248,567,4.76965189,
566,37.04677963,566,15.8237772,566,7.817223549,566,10.44319248,566,4.736595631,
565,36.86687088,565,15.64536667,565,7.702060223,565,10.34500122,565,4.705850601,
564,36.66864014,564,15.46376324,564,7.624481678,564,10.27014732,564,4.656644821,
563,36.44169617,563,15.41477013,563,7.596566677,563,10.26514912,563,4.635713577,
562,36.24240875,562,15.30924702,562,7.568349838,562,10.2966423,562,4.629608631,
561,36.07229996,561,15.35052395,561,7.493982315,561,10.35099888,561,4.622461796,
560,35.97757339,560,15.27853298,560,7.415751457,560,10.34502602,560,4.622488022,
559,35.86713028,559,15.17234135,559,7.308636665,559,10.33049774,559,4.608044624,
558,35.74757385,558,15.05873966,558,7.227798462,558,10.26034451,558,4.598487377,
557,35.62338257,557,14.91635036,557,7.166056156,557,10.21373081,557,4.56625843,
556,35.45907211,556,14.84517193,556,7.140039444,556,10.22644806,556,4.559543133,
555,35.35293579,555,14.82338047,555,7.13738966,555,10.28801346,555,4.553424835,
554,35.25065994,554,14.85173893,554,7.090996742,554,10.37747383,554,4.573550224,
553,35.27158356,553,14.83546352,553,7.039727211,553,10.38617897,553,4.582830429,
552,35.2412529,552,14.77714062,552,6.968320847,552,10.40594673,552,4.582557201,
551,35.18745422,551,14.71033287,551,6.89081192,551,10.36867523,551,4.585938454,
550,35.10476685,550,14.60656643,550,6.859265804,550,10.30893135,550,4.564008713,
549,34.96651459,549,14.56491756,549,6.860505581,549,10.31415939,549,4.563014507,
548,34.90265656,548,14.56592274,548,6.868190289,548,10.37494469,548,4.560779095,
547,34.82161713,547,14.60754013,547,6.840522766,547,10.47084808,547,4.581498146,
546,34.8543129,546,14.6091671,546,6.808680534,546,10.50562,546,4.596485615,
545,34.79009628,545,14.56199551,545,6.736737251,545,10.47932911,545,4.590687752,
544,34.69935226,544,14.43062878,544,6.643788338,544,10.38649464,544,4.575154781,
543,34.64282608,543,14.3429575,543,6.608291149,543,10.33332253,543,4.565268517,
542,34.62233353,542,14.31336403,542,6.618151665,542,10.33965778,542,4.558365345,
541,34.6059494,541,14.34762478,541,6.65667963,541,10.42824459,541,4.574069023,
540,34.59743881,540,14.44837284,540,6.655021191,540,10.55666161,540,4.601755142,
539,34.63083649,539,14.45044327,539,6.646126747,539,10.57348061,539,4.631467342,
538,34.72594833,538,14.45167065,538,6.602237225,538,10.59431171,538,4.635241985,
537,34.70749664,537,14.41585827,537,6.558933258,537,10.58882141,537,4.635462284,
536,34.723526,536,14.33063316,536,6.548945427,536,10.52858734,536,4.639805794,
535,34.66967392,535,14.31752014,535,6.55902338,535,10.55759144,535,4.634555817,
534,34.64403915,534,14.29532909,534,6.592594624,534,10.61569595,534,4.641021729,
533,34.62197876,533,14.39736748,533,6.591171265,533,10.73935986,533,4.662181854,
532,34.64704132,532,14.40428638,532,6.5814147,532,10.7619648,532,4.690401077,
531,34.69706726,531,14.3969059,531,6.543961048,531,10.78207111,531,4.696122646,
530,34.7036705,530,14.39184856,530,6.492976665,530,10.74208355,530,4.699443817,
529,34.70263672,529,14.27402496,529,6.499687672,529,10.68508434,529,4.690380096,
528,34.62911987,528,14.26414299,528,6.505409718,528,10.69653416,528,4.685771942,
527,34.58042908,527,14.26247025,527,6.544820309,527,10.74612331,527,4.68786478,
526,34.59842682,526,14.33589649,526,6.548999786,526,10.85538673,526,4.703551292,
525,34.60256195,525,14.39324474,525,6.538227081,525,10.89173603,525,4.727138996,
524,34.65153122,524,14.38453197,524,6.510028839,524,10.91180992,524,4.733277798,
523,34.66243744,523,14.36903477,523,6.460720062,523,10.88571739,523,4.731894493,
522,34.65781403,522,14.31120968,522,6.45474577,522,10.8107481,522,4.719941616,
521,34.62330246,521,14.28304577,521,6.464000702,521,10.81777763,521,4.706381321,
520,34.56738281,520,14.29041672,520,6.510894775,520,10.8477354,520,4.707696438,
519,34.53701782,519,14.37763023,519,6.511547565,519,10.95512772,519,4.718381405,
518,34.56846619,518,14.39310932,518,6.51308918,518,10.99102688,518,4.740286827,
517,34.63412094,517,14.41154766,517,6.479748249,517,11.00327587,517,4.740962982,
516,34.663517,516,14.39129734,516,6.434560776,516,10.9993,516,4.741207123,
515,34.63591003,515,14.30275917,515,6.42459631,515,10.90321732,515,4.730358601,
514,34.58870316,514,14.29533482,514,6.433455467,514,10.9112339,514,4.71349144,
513,34.53659821,513,14.30038834,513,6.481572151,513,10.91786957,513,4.702842236,
512,34.56192017,512,14.36245251,512,6.494620323,512,11.01298428,512,4.714355469,
511,34.55399323,511,14.43494129,511,6.486971855,511,11.05040646,511,4.729072571,
510,34.59355927,510,14.42693329,510,6.463194847,510,11.05014801,510,4.732028961,
509,34.61991119,509,14.40227509,509,6.419761658,509,11.0440464,509,4.726395607,
508,34.62078094,508,14.310215,508,6.417604446,508,10.94028282,508,4.705029488,
507,34.58037949,507,14.30513668,507,6.424558163,507,10.95478821,507,4.689065933,
506,34.54156876,506,14.30621719,506,6.476027489,506,10.95663643,506,4.677899837,
505,34.51292801,505,14.36773205,505,6.482569695,505,11.05614853,505,4.68177557,
504,34.51582718,504,14.42652893,504,6.480017185,504,11.09274864,504,4.688684464,
503,34.59023285,503,14.44037819,503,6.463866711,503,11.09732437,503,4.692102909,
502,34.58633423,502,14.41201019,502,6.416726112,502,11.10022354,502,4.676193714,
501,34.60972977,501,14.30373669,501,6.411915779,501,10.99719524,501,4.667284489,
500,34.55337143,500,14.29140091,500,6.41060257,500,10.9865551,500,4.632337093,
499,34.50856018,499,14.30006218,499,6.465126038,499,10.99645901,499,4.621819973,
498,34.46143723,498,14.35369301,498,6.476901531,498,11.08456612,498,4.6272645,
497,34.50296021,497,14.40733719,497,6.471674919,497,11.13388348,497,4.63237381,
496,34.55313492,496,14.39630508,496,6.467573166,496,11.1402874,496,4.632978439,
495,34.58872223,495,14.38349628,495,6.415820122,495,11.11777687,495,4.619101048,
494,34.58045578,494,14.2852354,494,6.406158924,494,11.02651691,494,4.598798752,
493,34.54674911,493,14.23829079,493,6.406988144,493,11.0012331,493,4.564433098,
492,34.48704529,492,14.25193119,492,6.447869301,492,11.02097607,492,4.557966232,
491,34.4773407,491,14.30467796,491,6.476570129,491,11.09044361,491,4.543471336,
490,34.45975876,490,14.35934639,490,6.465812683,490,11.16153526,490,4.544780254,
489,34.51890564,489,14.32352257,489,6.463511467,489,11.15095234,489,4.541696548,
488,34.54705048,488,14.30062962,488,6.404939175,488,11.15386486,488,4.523244381,
487,34.54695511,487,14.22594833,487,6.393348217,487,11.05244541,487,4.505384922,
486,34.53683472,486,14.16277122,486,6.405785084,486,11.01951122,486,4.469935894,
485,34.47074127,485,14.14196682,485,6.438024521,485,11.03128147,485,4.451962471,
484,34.45934296,484,14.19148731,484,6.464373112,484,11.10309982,484,4.437440872,
483,34.439991,483,14.24276543,483,6.467038155,483,11.17000198,483,4.433568001,
482,34.50552368,482,14.23026752,482,6.45319128,482,11.17437077,482,4.422561169,
481,34.53901672,481,14.20629883,481,6.400765419,481,11.17755318,481,4.406152248,
480,34.54661179,480,14.14166069,480,6.399311066,480,11.07967377,480,4.375967026,
479,34.53166199,479,14.06689548,479,6.392717361,479,11.0400629,479,4.337076187,
478,34.45346832,478,14.0552578,478,6.420317173,478,11.04356098,478,4.307044506,
477,34.44749069,477,14.09067917,477,6.455188751,477,11.10240841,477,4.295698643,
476,34.43976212,476,14.15574074,476,6.449525833,476,11.1822834,476,4.283013344,
475,34.49705505,475,14.13879681,475,6.446577549,475,11.19850922,475,4.273973942,
474,34.55142593,474,14.11292744,474,6.407481194,474,11.18899536,474,4.250413418,
473,34.53978348,473,14.03645611,473,6.378302097,473,11.11031151,473,4.221169949,
472,34.52664566,472,13.92563438,472,6.38711071,472,11.05677223,472,4.175661564,
471,34.45994949,471,13.80861568,471,6.413358688,471,11.04554272,471,4.145527363,
470,34.43449402,470,13.64813614,470,6.44943428,470,11.10789871,470,4.123752117,
469,34.42321014,469,13.48929214,469,6.443962574,469,11.19841003,469,4.105411053,
468,34.47407532,468,13.45218277,468,6.435876369,468,11.20222187,468,4.081093311,
467,34.52429581,467,13.39768028,467,6.387726307,467,11.1932497,467,4.045758247,
466,34.52502441,466,13.18054199,466,6.358337402,466,11.132967,466,4.020876884,
465,34.49224091,465,12.89283752,465,6.370656013,465,11.05303478,465,3.97128129,
464,34.43164063,464,12.65536118,464,6.38289547,464,11.0538044,464,3.926049471,
463,34.40190506,463,12.59179878,463,6.424955845,463,11.0910778,463,3.893958092,
462,34.39848709,462,12.58438969,462,6.41837883,462,11.19456387,462,3.873256207,
461,34.43236542,461,12.41662312,461,6.413703918,461,11.19430351,461,3.851294994,
460,34.49172592,460,12.28443241,460,6.367708683,460,11.18523502,460,3.818777561,
459,34.4730072,459,12.22649765,459,6.344584942,459,11.13705254,459,3.774346352,
458,34.4621048,458,12.16523838,458,6.333003044,458,11.04959774,458,3.724786997,
457,34.36672211,457,12.10521507,457,6.356440544,457,11.05244064,457,3.67949748,
456,34.34247971,456,12.12891388,456,6.395852566,456,11.08953857,456,3.640571594,
455,34.35049438,455,12.31942177,455,6.40109396,455,11.18542957,455,3.615358353,
454,34.36730194,454,12.45956898,454,6.386478424,454,11.18612385,454,3.587750673,
453,34.42704773,453,12.52935791,453,6.35571909,453,11.18210506,453,3.548491716,
452,34.42581558,452,12.59270763,452,6.327067852,452,11.11675453,452,3.501643181,
451,34.42037582,451,12.64155769,451,6.311303139,451,11.0248909,451,3.449929237,
450,34.33061218,450,12.73839283,450,6.327319145,450,11.02350616,450,3.391113043,
449,34.27243042,449,12.81724453,449,6.380332947,449,11.05539131,449,3.356183052,
448,34.24393463,448,13.00274849,448,6.369008064,448,11.14227581,448,3.31183672,
447,34.29084015,447,13.08902168,447,6.359531879,447,11.15519142,447,3.279063225,
446,34.32462692,446,13.13698292,446,6.327750683,446,11.14669704,446,3.232635975,
445,34.32940674,445,13.18743801,445,6.28099966,445,11.10389805,445,3.187584162,
444,34.33390427,444,13.15963268,444,6.287463665,444,11.00843716,444,3.132792473,
443,34.28300476,443,13.18346596,443,6.306723595,443,11.00039673,443,3.070067883,
