Hole,,MnPS3,,FePS3,,NiPS3,,CrPS4,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,
1505,161.5335388,1505,85.09227753,1505,114.3442154,1505,147.3922424,1505,83.40087891,
1504,161.7075806,1504,85.08004761,1504,114.4781799,1504,147.3707428,1504,83.4081955,
1503,161.5977173,1503,85.14349365,1503,114.4223785,1503,147.2604065,1503,83.36903381,
1502,161.6902771,1502,85.00794983,1502,114.5119781,1502,147.2806091,1502,83.44286346,
1501,161.5711365,1501,85.14550018,1501,114.4130859,1501,147.1039581,1501,83.34181213,
1500,161.6700592,1500,85.0364151,1500,114.4202499,1500,147.2779541,1500,83.46361542,
1499,161.6947021,1499,85.09497833,1499,114.4720688,1499,146.9275665,1499,83.36375427,
1498,161.5689697,1498,84.98847198,1498,114.3401489,1498,147.1214447,1498,83.43203735,
1497,161.6784363,1497,85.03536224,1497,114.4665985,1497,146.9389343,1497,83.37362671,
1496,161.570282,1496,84.98822784,1496,114.3265839,1496,146.9316406,1496,83.42319489,
1495,161.7264557,1495,84.92675781,1495,114.4533844,1495,146.7920074,1495,83.40494537,
1494,161.5629272,1494,84.94219971,1494,114.2425308,1494,146.7331085,1494,83.36558533,
1493,161.6843872,1493,84.82780457,1493,114.3856049,1493,146.7615356,1493,83.44065857,
1492,161.577301,1492,84.86453247,1492,114.2481689,1492,146.5033569,1492,83.32099915,
1491,161.6174622,1491,84.71964264,1491,114.2631302,1491,146.7155762,1491,83.42749023,
1490,161.6597137,1490,84.82596588,1490,114.2801437,1490,146.4632568,1490,83.34590912,
1489,161.6466522,1489,84.64530945,1489,114.1760941,1489,146.5774994,1489,83.46363068,
1488,161.6600494,1488,84.61745453,1488,114.239502,1488,146.3003845,1488,83.35087585,
1487,161.5757294,1487,84.55860901,1487,114.0004959,1487,146.4431152,1487,83.4339447,
1486,161.7098236,1486,84.4849472,1486,114.1501999,1486,146.2536621,1486,83.40519714,
1485,161.4969025,1485,84.44220734,1485,113.9421005,1485,146.1043549,1485,83.34810638,
1484,161.5876617,1484,84.28934479,1484,114.0112534,1484,146.1428528,1484,83.37657928,
1483,161.4634399,1483,84.34495544,1483,113.8291016,1483,145.9765472,1483,83.28081512,
1482,161.5661163,1482,84.15906525,1482,113.892868,1482,146.053009,1482,83.39682007,
1481,161.5771027,1481,84.24997711,1481,113.8493881,1481,145.8678131,1481,83.28123474,
1480,161.6022186,1480,84.11572266,1480,113.6902924,1480,146.0637512,1480,83.40433502,
1479,161.6964874,1479,84.12781525,1479,113.8341675,1479,145.7745209,1479,83.32281494,
1478,161.5417023,1478,84.02019501,1478,113.5754242,1478,145.816452,1478,83.37033081,
1477,161.5710907,1477,83.96002197,1477,113.6634674,1477,145.6143494,1477,83.27708435,
1476,161.3950653,1476,83.94303131,1476,113.4125595,1476,145.6327515,1476,83.25561523,
1475,161.4815521,1475,83.78421021,1475,113.5002823,1475,145.5243988,1475,83.23485565,
1474,161.2778015,1474,83.83042908,1474,113.2659073,1474,145.3979034,1474,83.11825562,
1473,161.3631897,1473,83.6543045,1473,113.25103,1473,145.4925232,1473,83.14169312,
1472,161.2779846,1472,83.72039795,1472,113.1958847,1472,145.2424927,1472,83.00525665,
1471,161.1819763,1471,83.50444794,1471,113.0142212,1471,145.3207092,1471,83.05017853,
1470,161.2109833,1470,83.5118866,1470,112.9585724,1470,144.9819489,1470,82.89121246,
1469,161.065155,1469,83.41216278,1469,112.7160797,1469,145.0838318,1469,82.92993927,
1468,161.0720825,1468,83.27597046,1468,112.7696381,1468,144.8116302,1468,82.82674408,
1467,160.8560944,1467,83.24706268,1467,112.4356232,1467,144.8114624,1467,82.74832153,
1466,161.0149689,1466,83.13024902,1466,112.4715958,1466,144.667511,1466,82.7312088,
1465,160.8707733,1465,83.16943359,1465,112.2960815,1465,144.5779266,1465,82.66074371,
1464,160.9657593,1464,82.99232483,1464,112.291214,1464,144.6047516,1464,82.73853302,
1463,160.8924561,1463,83.05327606,1463,112.1440735,1463,144.3381805,1463,82.62210846,
1462,160.8814697,1462,82.91078949,1462,111.9866638,1462,144.4866486,1462,82.75456238,
1461,160.8741913,1461,82.91552734,1461,111.9719543,1461,144.0684204,1461,82.51620483,
1460,160.7393188,1460,82.80241394,1460,111.716507,1460,144.1540833,1460,82.68455505,
1459,160.8183136,1459,82.75042725,1459,111.730957,1459,143.8634338,1459,82.49105072,
1458,160.57164,1458,82.72519684,1458,111.4687195,1458,143.867981,1458,82.5594101,
1457,160.6529999,1457,82.61278534,1457,111.5144882,1457,143.5922546,1457,82.48822021,
1456,160.5788116,1456,82.68328857,1456,111.2957687,1456,143.5282898,1456,82.45282745,
1455,160.7506409,1455,82.58818817,1455,111.3396149,1455,143.5630493,1455,82.51946259,
1454,160.5998535,1454,82.63839722,1454,111.196579,1454,143.2126007,1454,82.39589691,
1453,160.6225433,1453,82.50624847,1453,111.1123352,1453,143.3622437,1453,82.47283173,
1452,160.651062,1452,82.54644012,1452,111.1083832,1452,142.9827881,1452,82.36897278,
1451,160.4637909,1451,82.47112274,1451,110.9485168,1451,143.1191559,1451,82.42551422,
1450,160.4832153,1450,82.42539215,1450,110.9655762,1450,142.7791901,1450,82.32181549,
1449,160.3366547,1449,82.38837433,1449,110.7320099,1449,142.8096771,1449,82.30800629,
1448,160.425705,1448,82.34853363,1448,110.85569,1448,142.6558228,1448,82.29760742,
1447,160.2934723,1447,82.26706696,1447,110.6953735,1447,142.519989,1447,82.23390198,
1446,160.3897705,1446,82.41178894,1446,110.7388229,1446,142.5065002,1446,82.19037628,
1445,160.2598724,1445,82.54286957,1445,110.6244659,1445,142.3778229,1445,82.18881989,
1444,160.1362305,1444,82.34296417,1444,110.603508,1444,142.3819275,1444,82.14877319,
1443,160.1620636,1443,82.35276031,1443,110.5812683,1443,142.0292206,1443,82.0300293,
1442,160.1014557,1442,82.28283691,1442,110.4754944,1442,142.296814,1442,82.08276367,
1441,160.1057281,1441,82.2329483,1441,110.5221634,1441,141.9055176,1441,81.93635559,
1440,159.8936615,1440,82.16077423,1440,110.3202362,1440,141.9052429,1440,81.92192841,
1439,159.9364471,1439,82.07305145,1439,110.3715286,1439,141.7424774,1439,81.77519226,
1438,159.7189636,1438,82.02436829,1438,110.1543655,1438,141.6371155,1438,81.76531219,
1437,159.7737122,1437,81.86537933,1437,110.2154617,1437,141.4777985,1437,81.68360901,
1436,159.6354065,1436,81.81604004,1436,109.9706268,1436,141.2362976,1436,81.54118347,
1435,159.6148071,1435,81.52383423,1435,109.8982697,1435,141.1818695,1435,81.51028442,
1434,159.4939728,1434,81.53340912,1434,109.7860184,1434,140.7902222,1434,81.39974976,
1433,159.3846741,1433,81.32461548,1433,109.7031479,1433,140.9075775,1433,81.46864319,
1432,159.4438019,1432,81.25810242,1432,109.6253738,1432,140.5367432,1432,81.33995819,
1431,159.3043823,1431,81.10584259,1431,109.3721161,1431,140.5350037,1431,81.39466858,
1430,159.4249115,1430,80.94232178,1430,109.4757233,1430,140.2683258,1430,81.31716156,
1429,159.305069,1429,80.91120148,1429,109.2672348,1429,140.2682343,1429,81.36069489,
1428,159.4378052,1428,80.78314972,1428,109.3073959,1428,140.1503143,1428,81.33309174,
1427,159.2042847,1427,80.71781158,1427,109.0730286,1427,139.8963623,1427,81.25338745,
1426,159.2272491,1426,80.4434967,1426,108.9851608,1426,139.848465,1426,81.31040192,
1425,159.152359,1425,80.48038483,1425,108.8213196,1425,139.5223694,1425,81.1963501,
1424,159.0765686,1424,80.22005463,1424,108.6608429,1424,139.602829,1424,81.3170166,
1423,159.1582184,1423,80.13080597,1423,108.6016541,1423,139.1264801,1423,81.17982483,
1422,158.9745331,1422,79.87026978,1422,108.2106934,1422,139.0810394,1422,81.20010376,
1421,158.9126434,1421,79.66104889,1421,108.1674805,1421,138.6375732,1421,81.10895538,
1420,158.7233734,1420,79.65222168,1420,107.9593658,1420,138.6660767,1420,81.19211578,
1419,159.0142975,1419,79.58963013,1419,108.1062317,1419,138.6183319,1419,81.20731354,
1418,158.9846039,1418,79.55059814,1418,107.839653,1418,138.54245,1418,81.16140747,
1417,159.2548065,1417,79.36016846,1417,107.8377991,1417,138.5561676,1417,81.31222534,
1416,159.3097687,1416,79.44239044,1416,107.8243103,1416,138.3713989,1416,81.34242249,
1415,159.4052277,1415,79.33675385,1415,107.8262177,1415,138.5896301,1415,81.53829193,
1414,159.4134979,1414,79.42937469,1414,107.8530884,1414,138.385849,1414,81.44663239,
1413,159.1898804,1413,79.2144928,1413,107.5062485,1413,138.4114227,1413,81.46553802,
1412,159.2115479,1412,79.02545166,1412,107.429924,1412,137.9719238,1412,81.34911346,
1411,159.1657257,1411,79.09342957,1411,107.2820816,1411,138.1283569,1411,81.4600296,
1410,159.53302,1410,79.07936096,1410,107.4659958,1410,138.0472717,1410,81.48888397,
1409,159.4398499,1409,79.0435791,1409,107.2101822,1409,137.9054565,1409,81.37211609,
1408,159.5340271,1408,78.87506104,1408,107.2006073,1408,137.8554077,1408,81.35971832,
1407,159.4186859,1407,79.08746338,1407,107.2642365,1407,137.9069977,1407,81.38562012,
1406,159.5692444,1406,79.14169312,1406,107.4048004,1406,138.3383636,1406,81.58725739,
1405,159.9614258,1405,79.33460236,1405,107.5466843,1405,138.2576752,1405,81.46537781,
1404,160.0639496,1404,79.35966492,1404,107.4694061,1404,138.5737762,1404,81.4985199,
1403,160.144043,1403,79.46633911,1403,107.6779861,1403,138.449646,1403,81.4506073,
1402,159.8268585,1402,79.516922,1402,107.5279465,1402,138.6992493,1402,81.54161835,
1401,159.6963348,1401,79.44578552,1401,107.4837112,1401,138.4314117,1401,81.35048676,
1400,159.3371735,1400,79.39108276,1400,107.0655365,1400,138.2532196,1400,81.15063477,
1399,159.2408142,1399,79.02987671,1399,106.789444,1399,137.8177032,1399,81.01095581,
1398,158.9438934,1398,78.86219025,1398,106.4154129,1398,137.1616058,1398,80.82944489,
1397,158.9100647,1397,78.58029938,1397,106.2110443,1397,136.9892426,1397,80.80614471,
1396,159.0117035,1396,78.623703,1396,106.2766571,1396,136.6397247,1396,80.61631012,
1395,159.1363831,1395,78.67408752,1395,106.2814484,1395,136.9806213,1395,80.7696991,
1394,159.5804901,1394,78.91622162,1394,106.5969086,1394,137.0443726,1394,80.82889557,
1393,160.1665955,1393,79.30086517,1393,106.9365387,1393,137.8709564,1393,81.21373749,
1392,161.2494659,1392,79.86156464,1392,107.8299255,1392,138.5353088,1392,81.57531738,
1391,161.6305237,1391,80.33010864,1391,108.1981659,1391,139.2799072,1391,81.84069061,
1390,161.9129486,1390,80.64488983,1390,108.5926514,1390,139.729248,1390,81.96289825,
1389,161.456604,1389,80.82775879,1389,108.5570831,1389,139.8567352,1389,81.87606049,
1388,160.9515381,1388,80.73465729,1388,108.4831619,1388,139.9370117,1388,81.8331604,
1387,160.4716949,1387,80.77248383,1387,108.1738968,1387,139.5223389,1387,81.42875671,
1386,160.0618134,1386,80.43740082,1386,107.661972,1386,139.1489258,1386,81.06555939,
1385,159.7934418,1385,80.09645081,1385,107.3518906,1385,138.1949615,1385,80.53684235,
1384,159.3419342,1384,79.81959534,1384,106.9040909,1384,137.881897,1384,80.33448029,
1383,159.2942352,1383,79.71672821,1383,106.8962555,1383,137.4861755,1383,80.1498642,
1382,159.4891663,1382,79.70970917,1382,106.7868118,1382,137.5671082,1382,80.2232666,
1381,160.1551208,1381,79.73922729,1381,107.0471039,1381,137.5345154,1381,80.31698608,
1380,160.885849,1380,80.1053009,1380,107.3707428,1380,138.0167236,1380,80.64830017,
1379,161.8262177,1379,80.34860229,1379,107.9953918,1379,138.6846619,1379,81.14511871,
1378,162.3822327,1378,80.81134796,1378,108.4889526,1378,139.0917969,1378,81.48311615,
1377,162.6580048,1377,81.04611969,1377,108.8339691,1377,139.8134155,1377,81.82837677,
1376,162.8394012,1376,81.47998047,1376,109.2718964,1376,140.1639862,1376,81.90174103,
1375,162.7292938,1375,81.68603516,1375,109.404541,1375,140.7612762,1375,82.06859589,
1374,162.6611938,1374,81.81158447,1374,109.5479279,1374,140.6272125,1374,81.7930069,
1373,162.3135376,1373,81.7519989,1373,109.215332,1373,140.7000122,1373,81.60102081,
1372,162.2462006,1372,81.65943909,1372,109.2556915,1372,140.4222717,1372,81.32717896,
1371,161.6923676,1371,81.5140686,1371,108.9292297,1371,140.0849609,1371,81.07772064,
1370,161.4820557,1370,81.25969696,1370,108.7504959,1370,139.8050842,1370,80.77627563,
1369,161.250946,1369,81.38362885,1369,108.6318817,1369,139.5762177,1369,80.52062988,
1368,161.3317566,1368,81.33303833,1368,108.8158569,1368,139.8695679,1368,80.50538635,
1367,161.6815796,1367,81.69934082,1367,109.170517,1367,139.9926147,1367,80.38069153,
1366,162.1242218,1366,82.06013489,1366,109.508194,1366,140.9364624,1366,80.60681152,
1365,162.818985,1365,82.5033493,1365,110.2333527,1365,141.4096069,1365,80.66600037,
1364,162.9293518,1364,82.94512177,1364,110.5495911,1364,142.3015289,1364,80.93456268,
1363,163.2282562,1363,83.30647278,1363,111.0311966,1363,142.719986,1363,80.8482132,
1362,162.8427277,1362,83.52812195,1362,111.0256882,1362,143.1859894,1362,80.75885773,
1361,162.399704,1361,83.52954865,1361,111.1158524,1361,143.1541748,1361,80.39591217,
1360,161.7066193,1360,83.6758194,1360,110.9150162,1360,143.0377502,1360,79.89162445,
1359,161.1777344,1359,83.47686005,1359,110.7070313,1359,143.0862122,1359,79.43537903,
1358,160.7774811,1358,83.63310242,1358,110.6958237,1358,142.7842712,1358,78.85910797,
1357,160.36586,1357,83.50785828,1357,110.449707,1357,142.9277954,1357,78.52108002,
1356,160.3240662,1356,83.55590057,1356,110.4934921,1356,142.7165222,1356,78.09311676,
1355,160.0166016,1355,83.41924286,1355,110.1373291,1355,142.8186951,1355,77.97566986,
1354,159.9681244,1354,83.23200226,1354,110.1107941,1354,142.3302002,1354,77.68687439,
1353,159.5596619,1353,83.01526642,1353,109.6387634,1353,142.1431274,1353,77.59127808,
1352,159.3519897,1352,82.64846039,1352,109.4107056,1352,141.6923828,1352,77.39134979,
1351,158.9433441,1351,82.44432831,1351,108.9419022,1351,141.1027832,1351,77.19055176,
1350,158.7277832,1350,81.98912048,1350,108.6437454,1350,140.8271027,1350,77.10746765,
1349,158.7368469,1349,81.90041351,1349,108.4495544,1349,140.4275513,1349,77.07146454,
1348,158.9056854,1348,81.63123322,1348,108.1514511,1348,140.3752136,1348,77.24826813,
1347,159.292572,1347,81.46179199,1347,108.1975937,1347,139.9242706,1347,77.31894684,
1346,159.3899078,1346,81.23633575,1346,107.8582306,1346,139.9769897,1346,77.65117645,
1345,159.7373657,1345,81.09520721,1345,107.8792191,1345,139.5476685,1345,77.796875,
1344,159.6102448,1344,80.82852173,1344,107.5708008,1344,139.4730072,1344,78.10466003,
1343,159.8113861,1343,80.68263245,1343,107.5710754,1343,139.2079163,1343,78.29227448,
1342,159.9492493,1342,80.68624115,1342,107.3595505,1342,139.0735474,1342,78.50067902,
1341,160.3083801,1341,80.43501282,1341,107.3124619,1341,139.100708,1341,78.74105835,
1340,160.6233368,1340,80.49900055,1340,107.3734283,1340,138.8981323,1340,78.98432159,
1339,160.8623962,1339,80.37255859,1339,107.2423935,1339,139.0660553,1339,79.31226349,
1338,161.1157837,1338,80.38191223,1338,107.3142548,1338,138.8389282,1338,79.47124481,
1337,161.1601257,1337,80.27898407,1337,107.1471558,1337,139.0355225,1337,79.80838776,
1336,161.4209442,1336,80.26379395,1336,107.2672272,1336,138.7505341,1336,79.90505981,
1335,161.4182892,1335,80.24508667,1335,107.040596,1335,138.8979492,1335,80.12735748,
1334,161.6934509,1334,80.16662598,1334,107.0906067,1334,138.734726,1334,80.21703339,
1333,161.6856842,1333,80.18497467,1333,106.9811478,1333,138.6734161,1333,80.39597321,
1332,161.8139038,1332,80.0570755,1332,106.921196,1332,138.6553497,1332,80.49462128,
1331,161.9605408,1331,80.13507843,1331,106.888092,1331,138.5106964,1331,80.57717133,
1330,161.9902954,1330,80.02433014,1330,106.8184967,1330,138.5704041,1330,80.76207733,
1329,162.086441,1329,80.02121735,1329,106.8092346,1329,138.2752228,1329,80.78903961,
1328,162.10672,1328,79.92391968,1328,106.5813751,1328,138.3839264,1328,80.95172119,
1327,162.2861938,1327,79.90155792,1327,106.6865768,1327,138.052475,1327,80.96298981,
1326,162.1429749,1326,79.83620453,1326,106.4626846,1326,138.1251068,1326,81.14276886,
1325,162.3867798,1325,79.74453735,1325,106.4612274,1325,137.865509,1325,81.14022064,
1324,162.3939667,1324,79.75850677,1324,106.3648834,1324,137.8128357,1324,81.30968475,
1323,162.4870758,1323,79.60633087,1323,106.3447571,1323,137.7051544,1323,81.39401245,
1322,162.6555786,1322,79.63887787,1322,106.2911606,1322,137.5044098,1322,81.51361847,
1321,162.7207947,1321,79.48522186,1321,106.1578369,1321,137.5350189,1321,81.63230896,
1320,162.8896179,1320,79.55406952,1320,106.2586441,1320,137.343399,1320,81.71447754,
1319,162.9340363,1319,79.43856049,1319,106.1467743,1319,137.3789978,1319,81.94481659,
1318,163.2746582,1318,79.53793335,1318,106.3094177,1318,137.0972137,1318,81.98316193,
1317,163.2683868,1317,79.54672241,1317,106.2376709,1317,137.3396301,1317,82.23703003,
1316,163.6619263,1316,79.61483765,1316,106.5263901,1316,137.2102661,1316,82.32595825,
1315,163.7077789,1315,79.76318359,1315,106.5631027,1315,137.3816681,1315,82.55483246,
1314,164.1352234,1314,79.87363434,1314,106.8180466,1314,137.624588,1314,82.6651535,
1313,164.3687134,1313,80.14727783,1313,107.0641174,1313,137.7592163,1313,82.88800049,
1312,164.4946289,1312,80.23961639,1312,107.2914352,1312,138.1783752,1312,83.06603241,
1311,164.9178009,1311,80.60875702,1311,107.597496,1311,138.4538879,1311,83.1407547,
1310,164.9506073,1310,80.6989212,1310,107.7278595,1310,138.8070984,1310,83.33322144,
1309,165.0059509,1309,80.96219635,1309,108.0905075,1309,139.0027924,1309,83.29199982,
1308,164.943924,1308,81.06175995,1308,108.0479507,1308,139.3985291,1308,83.37112427,
1307,164.9971924,1307,81.21559906,1307,108.2915344,1307,139.3561096,1307,83.212883,
1306,164.5034027,1306,81.29389954,1306,108.2033768,1306,139.6752472,1306,83.18713379,
1305,164.4850311,1305,81.28295898,1305,108.2854614,1305,139.582016,1305,82.96736908,
1304,164.1680756,1304,81.36332703,1304,108.1480408,1304,139.5402374,1304,82.78278351,
1303,163.727829,1303,81.20249176,1303,108.0347672,1303,139.6327972,1303,82.5791626,
1302,163.6700439,1302,81.26052856,1302,108.0092926,1302,139.3498993,1302,82.32243347,
1301,163.2582245,1301,81.08565521,1301,107.7793961,1301,139.3573303,1301,82.15122223,
1300,163.1660309,1300,81.11346436,1300,107.79879,1300,139.1434631,1300,81.8602829,
1299,162.9206543,1299,80.93961334,1299,107.5562134,1299,139.2428131,1299,81.80592346,
1298,162.9008636,1298,80.89810944,1298,107.6273346,1298,138.8921814,1298,81.58002472,
1297,162.6600342,1297,80.8121109,1297,107.3534164,1297,139.0265961,1297,81.5471344,
1296,162.6944122,1296,80.69075012,1296,107.3842163,1296,138.7911072,1296,81.37726593,
1295,162.5534515,1295,80.6416626,1295,107.244072,1295,138.7364044,1295,81.39109802,
1294,162.4104309,1294,80.45789337,1294,107.132843,1294,138.709259,1294,81.28560638,
1293,162.4272614,1293,80.49593353,1293,107.0833817,1293,138.5080261,1293,81.23423767,
1292,162.2631989,1292,80.26159668,1292,106.939682,1292,138.5647736,1292,81.27104187,
1291,162.3786163,1291,80.2895813,1291,106.9655075,1291,138.3832855,1291,81.18492126,
1290,162.2628021,1290,80.13577271,1290,106.6849442,1290,138.4748535,1290,81.23081207,
1289,162.4093933,1289,80.09642792,1289,106.816925,1289,138.2461243,1289,81.17018127,
1288,162.3596039,1288,80.01495361,1288,106.6339722,1288,138.4372406,1288,81.27603149,
1287,162.5154266,1287,79.94628906,1287,106.6652298,1287,138.1869202,1287,81.20645905,
1286,162.4394226,1286,79.90956116,1286,106.507515,1286,138.3358765,1286,81.34312439,
1285,162.5294495,1285,79.79688263,1285,106.5003281,1285,138.3225098,1285,81.35460663,
1284,162.5869904,1284,79.85665894,1284,106.4347839,1284,138.2037964,1284,81.41217041,
1283,162.5414734,1283,79.68225098,1283,106.2752457,1283,138.3217926,1283,81.46180725,
1282,162.6463165,1282,79.75959778,1282,106.3515778,1282,138.2167816,1282,81.47362518,
1281,162.4981689,1281,79.61971283,1281,106.1082993,1281,138.3299255,1281,81.57458496,
1280,162.7124176,1280,79.6426239,1280,106.1845322,1280,138.0916901,1280,81.53521729,
1279,162.6164551,1279,79.59954071,1279,105.9730377,1279,138.3544617,1279,81.68123627,
1278,162.686676,1278,79.5427475,1278,106.0362091,1278,138.1046295,1278,81.60178375,
1277,162.6468658,1277,79.54006195,1277,105.8342361,1277,138.1863403,1277,81.72896576,
1276,162.6725464,1276,79.48477936,1276,105.7910004,1276,138.1403503,1276,81.68118286,
1275,162.6727295,1275,79.51726532,1275,105.7477264,1275,138.0733337,1275,81.7636261,
1274,162.6323395,1274,79.37906647,1274,105.6129074,1274,138.1014709,1274,81.79163361,
1273,162.7612915,1273,79.4777298,1273,105.6060104,1273,137.9523621,1273,81.78401947,
1272,162.5683136,1272,79.376091,1272,105.415329,1272,138.1064301,1272,81.85639954,
1271,162.7124786,1271,79.38969421,1271,105.4776917,1271,137.849472,1271,81.81525421,
1270,162.639801,1270,79.34495544,1270,105.2670364,1270,138.000412,1270,81.92723083,
1269,162.7001343,1269,79.36920166,1269,105.3192368,1269,137.7829132,1269,81.85674286,
1268,162.5896454,1268,79.34050751,1268,105.1940231,1268,137.914856,1268,81.99278259,
1267,162.6918488,1267,79.30535889,1267,105.1826935,1267,137.7611847,1267,81.92936707,
1266,162.656601,1266,79.35182953,1266,105.0763702,1266,137.7410736,1266,81.99782562,
1265,162.5736084,1265,79.23569489,1265,104.9860153,1265,137.8005524,1265,81.99874878,
1264,162.7155457,1264,79.31018829,1264,105.0317993,1264,137.6082611,1264,82.04073334,
1263,162.5617676,1263,79.18904877,1263,104.8457947,1263,137.6628265,1263,82.07209778,
1262,162.7324371,1262,79.24749756,1262,104.9454803,1262,137.5205383,1262,82.03630066,
1261,162.5704346,1261,79.13782501,1261,104.7534943,1261,137.6832581,1261,82.14976501,
1260,162.7206879,1260,79.14622498,1260,104.8187103,1260,137.391983,1260,82.07499695,
1259,162.5717621,1259,79.11386871,1259,104.6289215,1259,137.5108185,1259,82.18537903,
1258,162.6546326,1258,79.02522278,1258,104.6950378,1258,137.4009399,1258,82.12110901,
1257,162.6521301,1257,79.04421997,1257,104.6108246,1257,137.3535919,1257,82.22194672,
1256,162.6183777,1256,78.93729401,1256,104.506958,1256,137.2953644,1256,82.17128754,
1255,162.6630554,1255,78.97574615,1255,104.5141373,1255,137.1874084,1255,82.1969223,
1254,162.5376282,1254,78.77949524,1254,104.3747406,1254,137.2619324,1254,82.25421906,
1253,162.7241669,1253,78.85071564,1253,104.4337769,1253,136.9715881,1253,82.20736694,
1252,162.5338745,1252,78.70410919,1252,104.2020569,1252,137.0807037,1252,82.28845215,
1251,162.649353,1251,78.68478394,1251,104.3214798,1251,136.8304596,1251,82.20622253,
1250,162.5973816,1250,78.57709503,1250,104.1212692,1250,136.9179993,1250,82.33686829,
1249,162.6595459,1249,78.52456665,1249,104.1231537,1249,136.6768799,1249,82.24143219,
1248,162.5935669,1248,78.47059631,1248,103.9932022,1248,136.7275085,1248,82.33074188,
1247,162.5723572,1247,78.31386566,1247,103.9678116,1247,136.6274872,1247,82.31546783,
1246,162.6342621,1246,78.33959198,1246,103.8882294,1246,136.4707031,1246,82.33704376,
1245,162.4662476,1245,78.15220642,1245,103.6981354,1245,136.5211182,1245,82.32894897,
1244,162.5835571,1244,78.17221069,1244,103.7587662,1244,136.342453,1244,82.32922363,
1243,162.4356079,1243,78.00011444,1243,103.5084229,1243,136.3907928,1243,82.38853455,
1242,162.4693756,1242,77.98892212,1242,103.522316,1242,136.089798,1242,82.29974365,
1241,162.3452911,1241,77.88608551,1241,103.315567,1241,136.2187042,1241,82.41411591,
1240,162.3873596,1240,77.82253265,1240,103.3168793,1240,135.945816,1240,82.34521484,
1239,162.2818909,1239,77.74740601,1239,103.0732422,1239,135.8930664,1239,82.38409424,
1238,162.1582794,1238,77.64399719,1238,102.9454346,1238,135.7413788,1238,82.32572937,
1237,162.2173615,1237,77.64270782,1237,102.8795929,1237,135.6390076,1237,82.38316345,
1236,162.0513153,1236,77.45054626,1236,102.6153564,1236,135.479599,1236,82.36450195,
1235,162.0040131,1235,77.51264191,1235,102.5445251,1235,135.221405,1235,82.32913971,
1234,161.8425751,1234,77.36778259,1234,102.2787933,1234,135.2784729,1234,82.37363434,
1233,161.882782,1233,77.36831665,1233,102.2994843,1233,134.9082031,1233,82.29379272,
1232,161.6030731,1232,77.26052094,1232,101.9506912,1232,134.9046173,1232,82.33834839,
1231,161.7202606,1231,77.25248718,1231,101.9085388,1231,134.5922394,1231,82.22634125,
1230,161.4506226,1230,77.20335388,1230,101.7263794,1230,134.611969,1230,82.29998779,
1229,161.278595,1229,77.09645081,1229,101.5364304,1229,134.2661591,1229,82.18937683,
1228,161.3522949,1228,77.15953827,1228,101.4280167,1228,134.1710052,1228,82.21922302,
1227,161.0363617,1227,77.02093506,1227,101.2387772,1227,134.0473633,1227,82.15267944,
1226,161.0045166,1226,77.06938934,1226,101.1840439,1226,133.7653656,1226,82.10031128,
1225,160.7952881,1225,76.96600342,1225,100.9154587,1225,133.734787,1225,82.07529449,
1224,160.6947479,1224,77.03039551,1224,100.9592285,1224,133.4307404,1224,81.95935059,
1223,160.4929962,1223,76.91519928,1223,100.7110443,1223,133.4904633,1223,81.97601318,
1222,160.4922943,1222,76.95075989,1222,100.704071,1222,133.0987854,1222,81.81093597,
1221,160.1373749,1221,76.93482971,1221,100.5234146,1221,133.1582489,1221,81.83100128,
1220,160.1234894,1220,76.88158417,1220,100.5103912,1220,132.9461975,1220,81.67256927,
1219,160.0869904,1219,76.93539429,1219,100.4457626,1219,132.9148865,1219,81.68672943,
1218,159.7815857,1218,76.86952972,1218,100.3337173,1218,132.7821808,1218,81.57633209,
1217,159.8446198,1217,76.96845245,1217,100.3953247,1217,132.6349792,1217,81.52274323,
1216,159.6544189,1216,76.86380005,1216,100.2712631,1216,132.7012177,1216,81.48716736,
1215,159.5722198,1215,76.97597504,1215,100.3736038,1215,132.456192,1215,81.39216614,
1214,159.538681,1214,76.92228699,1214,100.2355957,1214,132.5891113,1214,81.38724518,
1213,159.5698547,1213,76.97523499,1213,100.3818359,1213,132.3795013,1213,81.24198914,
1212,159.2770996,1212,76.91534424,1212,100.302002,1212,132.5313721,1212,81.32274628,
1211,159.5444489,1211,76.95413208,1211,100.3640442,1211,132.3291168,1211,81.1786499,
1210,159.5846863,1210,76.98963928,1210,100.3829346,1210,132.4854279,1210,81.24806976,
1209,159.3058929,1209,76.93828583,1209,100.4250488,1209,132.4539948,1209,81.18347168,
1208,159.5276184,1208,77.04338074,1208,100.5112762,1208,132.4098663,1208,81.2064743,
1207,159.4821625,1207,76.95917511,1207,100.4456406,1207,132.5425568,1207,81.190979,
1206,159.6848297,1206,77.052948,1206,100.6545563,1206,132.4355774,1206,81.17737579,
1205,159.585556,1205,76.96677399,1205,100.5586853,1205,132.6305542,1205,81.28613281,
1204,159.8806458,1204,77.04872894,1204,100.7108841,1204,132.4457245,1204,81.22116852,
1203,159.8322449,1203,76.97228241,1203,100.6653214,1203,132.7126312,1203,81.36682892,
1202,160.0310974,1202,76.9958725,1202,100.8114471,1202,132.6047516,1202,81.35129547,
